Name,OpName,FwOps,BwOps,AccOps,Prev,Next,InputShapes,OutputShape
transformer_h_0_attn_c_proj_bias,misc,[],[],[],set(),{'addmm_1'},[],"(2560,)"
size_13,misc,[],[],[],{'view_6'},{'view_7'},"[(2, 2048, 2560)]","(1,)"
view_7,misc,[],[],[],"{'view_6', 'size_13'}",{'addmm_1'},"[(2, 2048, 2560), (1,)]","(4096, 2560)"
transformer_h_0_attn_c_proj_weight,misc,[],[],[],set(),{'addmm_1'},[],"(2560, 2560)"
addmm_1,Linear,"[['Linear', (4096, 2560, 2560)]]","[['Linear', (4096, 2560, 2560)], ['Linear', (2560, 4096, 2560)]]","[['VECadd', [1, 6553600]], ['VECadd', [1, 2560]]]","{'view_7', 'transformer_h_0_attn_c_proj_bias', 'transformer_h_0_attn_c_proj_weight'}",{'view_8'},"[(2560,), (4096, 2560), (2560, 2560)]","(4096, 2560)"
view_8,misc,[],[],[],"{'add_9', 'addmm_1'}",{'transformer_h_0_attn_resid_dropout'},"[(4096, 2560), (1,)]","(2, 2048, 2560)"
transformer_h_0_attn_resid_dropout,dropout,"[['MEM', ((2, 2048, 2560), (2, 2048, 2560))]]","[['MEM', ((2, 2048, 2560),)], ['MEM', ((2, 2048, 2560),)]]",[],{'view_8'},{'add_10'},"[(2, 2048, 2560)]","(2, 2048, 2560)"
add_10,VECadd,"[['VECadd', (4096, 2560)]]","[['MEM', ((4096, 2560),)], ['MEM', ((4096, 2560),)]]",[],"{'transformer_h_0_attn_resid_dropout', 'transformer_drop'}","{'transformer_h_0_ln_2', 'add_15'}","[(2, 2048, 2560), (2, 2048, 2560)]","(2, 2048, 2560)"
transformer_h_0_ln_2,VECln,"[['VECln', (4096, 2560)]]","[['VECmul', (4096, 2560)]]","[['VECadd', [1, 2560]], ['VECadd', [1, 2560]]]",{'add_10'},"{'size_15', 'view_9', 'size_14'}","[(2, 2048, 2560)]","(2, 2048, 2560)"
size_14,misc,[],[],[],{'transformer_h_0_ln_2'},{'getitem_14'},"[(2, 2048, 2560)]","(1,)"
getitem_14,getitem,"[['MEM', ((1,), (1,))]]","[['MEM', ((1,),)], ['MEM', ((1,),)]]",[],{'size_14'},{'add_11'},"[(1,)]","(1,)"
add_11,misc,[],[],[],{'getitem_14'},{'view_10'},"[(1,)]","(1,)"
transformer_h_0_mlp_c_fc_bias,misc,[],[],[],set(),{'addmm_2'},[],"(10240,)"
size_15,misc,[],[],[],{'transformer_h_0_ln_2'},{'view_9'},"[(2, 2048, 2560)]","(1,)"
view_9,misc,[],[],[],"{'transformer_h_0_ln_2', 'size_15'}",{'addmm_2'},"[(2, 2048, 2560), (1,)]","(4096, 2560)"
transformer_h_0_mlp_c_fc_weight,misc,[],[],[],set(),{'addmm_2'},[],"(2560, 10240)"
addmm_2,Linear,"[['Linear', (4096, 2560, 10240)]]","[['Linear', (4096, 10240, 2560)], ['Linear', (10240, 4096, 2560)]]","[['VECadd', [1, 26214400]], ['VECadd', [1, 10240]]]","{'transformer_h_0_mlp_c_fc_weight', 'view_9', 'transformer_h_0_mlp_c_fc_bias'}",{'view_10'},"[(10240,), (4096, 2560), (2560, 10240)]","(4096, 10240)"
view_10,misc,[],[],[],"{'add_11', 'addmm_2'}","{'add_12', 'mul', 'pow_2'}","[(4096, 10240), (1,)]","(2, 2048, 10240)"
mul,VECmulu,"[['VECmulu', (4096, 10240)]]","[['VECmulu', (4096, 10240)]]",[],{'view_10'},{'mul_3'},"[(2, 2048, 10240)]","(2, 2048, 10240)"
pow_2,VECpowu,"[['VECpowu', (4096, 10240)]]","[['VECpowu', (4096, 10240)], ['VECmul', (4096, 10240)], ['VECmulu', (4096, 10240)]]",[],{'view_10'},{'mul_1'},"[(2, 2048, 10240)]","(2, 2048, 10240)"
mul_1,VECmulu,"[['VECmulu', (4096, 10240)]]","[['VECmulu', (4096, 10240)]]",[],{'pow_2'},{'add_12'},"[(2, 2048, 10240)]","(2, 2048, 10240)"
add_12,VECadd,"[['VECadd', (4096, 10240)]]","[['MEM', ((4096, 10240),)], ['MEM', ((4096, 10240),)]]",[],"{'view_10', 'mul_1'}",{'mul_2'},"[(2, 2048, 10240), (2, 2048, 10240)]","(2, 2048, 10240)"
mul_2,VECmulu,"[['VECmulu', (4096, 10240)]]","[['VECmulu', (4096, 10240)]]",[],{'add_12'},{'tanh'},"[(2, 2048, 10240)]","(2, 2048, 10240)"
tanh,VECtanh,"[['VECtanh', (4096, 10240)]]","[['VECmulu', (4096, 10240)], ['VECaddu', (4096, 10240)]]",[],{'mul_2'},{'add_13'},"[(2, 2048, 10240)]","(2, 2048, 10240)"
add_13,VECaddu,"[['VECaddu', (4096, 10240)]]","[['MEM', ((4096, 10240),)]]",[],{'tanh'},{'mul_3'},"[(2, 2048, 10240)]","(2, 2048, 10240)"
mul_3,VECmul,"[['VECmul', (4096, 10240)]]","[['VECmul', (4096, 10240)], ['VECmul', (4096, 10240)]]",[],"{'add_13', 'mul'}","{'size_17', 'view_11', 'size_16'}","[(2, 2048, 10240), (2, 2048, 10240)]","(2, 2048, 10240)"
size_16,misc,[],[],[],{'mul_3'},{'getitem_15'},"[(2, 2048, 10240)]","(1,)"
getitem_15,getitem,"[['MEM', ((1,), (1,))]]","[['MEM', ((1,),)], ['MEM', ((1,),)]]",[],{'size_16'},{'add_14'},"[(1,)]","(1,)"
add_14,misc,[],[],[],{'getitem_15'},{'view_12'},"[(1,)]","(1,)"
transformer_h_0_mlp_c_proj_bias,misc,[],[],[],set(),{'addmm_3'},[],"(2560,)"
size_17,misc,[],[],[],{'mul_3'},{'view_11'},"[(2, 2048, 10240)]","(1,)"
view_11,misc,[],[],[],"{'size_17', 'mul_3'}",{'addmm_3'},"[(2, 2048, 10240), (1,)]","(4096, 10240)"
transformer_h_0_mlp_c_proj_weight,misc,[],[],[],set(),{'addmm_3'},[],"(10240, 2560)"
addmm_3,Linear,"[['Linear', (4096, 10240, 2560)]]","[['Linear', (4096, 2560, 10240)], ['Linear', (2560, 4096, 10240)]]","[['VECadd', [1, 26214400]], ['VECadd', [1, 2560]]]","{'transformer_h_0_mlp_c_proj_weight', 'transformer_h_0_mlp_c_proj_bias', 'view_11'}",{'view_12'},"[(2560,), (4096, 10240), (10240, 2560)]","(4096, 2560)"
view_12,misc,[],[],[],"{'addmm_3', 'add_14'}",{'transformer_h_0_mlp_dropout'},"[(4096, 2560), (1,)]","(2, 2048, 2560)"
transformer_h_0_mlp_dropout,dropout,"[['MEM', ((2, 2048, 2560), (2, 2048, 2560))]]","[['MEM', ((2, 2048, 2560),)], ['MEM', ((2, 2048, 2560),)]]",[],{'view_12'},{'add_15'},"[(2, 2048, 2560)]","(2, 2048, 2560)"
add_15,VECadd,"[['VECadd', (4096, 2560)]]","[['MEM', ((4096, 2560),)], ['MEM', ((4096, 2560),)]]",[],"{'transformer_h_0_mlp_dropout', 'add_10'}",{'transformer_ln_f'},"[(2, 2048, 2560), (2, 2048, 2560)]","(2, 2048, 2560)"
transformer_ln_f,VECln,"[['VECln', (4096, 2560)]]","[['VECmul', (4096, 2560)]]","[['VECadd', [1, 2560]], ['VECadd', [1, 2560]]]",{'add_15'},{'view_13'},"[(2, 2048, 2560)]","(2, 2048, 2560)"
view_13,misc,[],[],[],"{'add_3', 'transformer_ln_f'}",{'lm_head'},"[(2, 2048, 2560), (1,)]","(2, 2048, 2560)"
lm_head,Linear,"[['Linear', (4096, 2560, 50257)]]","[['Linear', (4096, 50257, 2560)], ['Linear', (50257, 4096, 2560)]]","[['VECadd', [1, 128657920]], ['VECadd', [1, 50257]]]",{'view_13'},{'output'},"[(2, 2048, 2560)]","(2, 2048, 50257)"
output,output,[],[],[],"{'lm_head', 'permute_1', 'permute_2'}",set(),"[(2, 2048, 50257), (2, 32, 2048, 80), (2, 32, 2048, 80)]","(2, 2048, 50257)"
