Name,OpName,FwOps,BwOps,AccOps,Prev,Next,InputShapes,OutputShape
size_9~sub,fused,[],[],[],"{'add_5~view_3~permute', 'size_10'}",{'getitem_11'},"[(1,), (8, 20, 1024, 64)]","(1,)"
size_10,misc,[],[],[],{'add_6~view_4~permute_1'},"{'size_9~sub', 'getitem_11'}","[(8, 20, 1024, 64)]","(1,)"
transformer_h_0_attn_bias,misc,[],[],[],set(),{'getitem_11'},[],"(1, 1, 1024, 1024)"
getitem_11,getitem,"[['MEM', ((1, 1, 1024, 1024), (1,), (1,), (1, 1, 1024, 1024))]]",[],[],"{'size_9~sub', 'size_10', 'transformer_h_0_attn_bias'}",{'where'},"[(1, 1, 1024, 1024), (1,), (1,)]","(1, 1, 1024, 1024)"
getattr_7~getattr_6~getattr_4~finfo~getattr_5~full_1,fused,[],[],[],{'getattr_3~getattr_2~size_8~pow_1~full~truediv'},{'where'},"[(8, 20, 1024, 1024)]","(1,)"
getattr_8~to,fused,[],[],[],{'getattr_3~getattr_2~size_8~pow_1~full~truediv'},{'where'},"[(8, 20, 1024, 1024)]","(8, 20, 1024, 1024)"
where,where,"[['MEM', ((1, 1, 1024, 1024), (8, 20, 1024, 1024), (1,), (8, 20, 1024, 1024))]]",[],[],"{'getattr_7~getattr_6~getattr_4~finfo~getattr_5~full_1', 'getattr_8~to', 'getitem_11'}",{'getattr_9~softmax~type_1~transformer_h_0_attn_attn_dropout'},"[(8, 20, 1024, 1024), (1, 1, 1024, 1024), (1,)]","(8, 20, 1024, 1024)"
getattr_9~softmax~type_1~transformer_h_0_attn_attn_dropout,fused,"[['VECsoftmax', (163840, 1024)]]",[],[],"{'add_7~view_5~permute_2', 'where'}",{'matmul_1'},"[(8, 20, 1024, 1024), (8, 20, 1024, 64)]","(8, 20, 1024, 1024)"
matmul_1,BMM,"[['BMM', (160, 1024, 1024, 64)]]",[],[],"{'getattr_9~softmax~type_1~transformer_h_0_attn_attn_dropout', 'add_7~view_5~permute_2'}",{'permute_3'},"[(8, 20, 1024, 1024), (8, 20, 1024, 64)]","(8, 20, 1024, 64)"
permute_3,misc,[],[],[],{'matmul_1'},{'contiguous'},"[(8, 20, 1024, 64)]","(8, 1024, 20, 64)"
contiguous,contiguous,"[['MEM', ((8, 1024, 20, 64), (8, 1024, 20, 64))]]",[],[],{'permute_3'},"{'add_8~view_6', 'size_11'}","[(8, 1024, 20, 64)]","(8, 1024, 20, 64)"
size_11,misc,[],[],[],{'contiguous'},{'getitem_12'},"[(8, 1024, 20, 64)]","(1,)"
getitem_12,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_11'},{'add_8~view_6'},"[(1,)]","(1,)"
add_8~view_6,fused,[],[],[],"{'getitem_12', 'contiguous'}","{'size_13~view_7', 'size_12'}","[(1,), (8, 1024, 20, 64)]","(8, 1024, 1280)"
size_12,misc,[],[],[],{'add_8~view_6'},{'getitem_13'},"[(8, 1024, 1280)]","(1,)"
getitem_13,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_12'},{'add_9~view_8~transformer_h_0_attn_resid_dropout~add_10'},"[(1,)]","(1,)"
add_9~view_8~transformer_h_0_attn_resid_dropout~add_10,fused,"[['VECadd', (8192, 1280)]]",[],[],"{'addmm_1', 'transformer_wte~getattr_1~add~arange~unsqueeze~transformer_wpe~add_1~transformer_drop', 'getitem_13'}","{'transformer_h_0_ln_2', 'add_14~view_12~transformer_h_0_mlp_dropout~add_15'}","[(1,), (8, 1024, 1280), (8192, 1280)]","(8, 1024, 1280)"
transformer_h_0_attn_c_proj_bias,misc,[],[],[],set(),{'addmm_1'},[],"(1280,)"
size_13~view_7,fused,[],[],[],{'add_8~view_6'},{'addmm_1'},"[(8, 1024, 1280)]","(8192, 1280)"
transformer_h_0_attn_c_proj_weight,misc,[],[],[],set(),{'addmm_1'},[],"(1280, 1280)"
addmm_1,Linear,"[['Linear', (8192, 1280, 1280)]]",[],[],"{'size_13~view_7', 'transformer_h_0_attn_c_proj_bias', 'transformer_h_0_attn_c_proj_weight'}",{'add_9~view_8~transformer_h_0_attn_resid_dropout~add_10'},"[(1280, 1280), (8192, 1280), (1280,)]","(8192, 1280)"
transformer_h_0_ln_2,VECln,"[['VECln', (8192, 1280)]]",[],[],{'add_9~view_8~transformer_h_0_attn_resid_dropout~add_10'},"{'size_15~view_9', 'size_14'}","[(8, 1024, 1280)]","(8, 1024, 1280)"
size_14,misc,[],[],[],{'transformer_h_0_ln_2'},{'getitem_14'},"[(8, 1024, 1280)]","(1,)"
getitem_14,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_14'},{'add_11~view_10~pow_2~mul_1~add_12~mul_2~tanh~add_13~mul~mul_3'},"[(1,)]","(1,)"
add_11~view_10~pow_2~mul_1~add_12~mul_2~tanh~add_13~mul~mul_3,fused,"[['VECpowu', (8192, 5120)], ['VECmulu', (8192, 5120)], ['VECadd', (8192, 5120)], ['VECmulu', (8192, 5120)], ['VECtanh', (8192, 5120)], ['VECaddu', (8192, 5120)], ['VECmulu', (8192, 5120)], ['VECmul', (8192, 5120)]]",[],[],"{'addmm_2', 'getitem_14'}","{'size_17~view_11', 'size_16'}","[(8192, 5120), (1,)]","(8, 1024, 5120)"
transformer_h_0_mlp_c_fc_bias,misc,[],[],[],set(),{'addmm_2'},[],"(5120,)"
size_15~view_9,fused,[],[],[],{'transformer_h_0_ln_2'},{'addmm_2'},"[(8, 1024, 1280)]","(8192, 1280)"
transformer_h_0_mlp_c_fc_weight,misc,[],[],[],set(),{'addmm_2'},[],"(1280, 5120)"
addmm_2,Linear,"[['Linear', (8192, 1280, 5120)]]",[],[],"{'transformer_h_0_mlp_c_fc_weight', 'size_15~view_9', 'transformer_h_0_mlp_c_fc_bias'}",{'add_11~view_10~pow_2~mul_1~add_12~mul_2~tanh~add_13~mul~mul_3'},"[(1280, 5120), (5120,), (8192, 1280)]","(8192, 5120)"
size_16,misc,[],[],[],{'add_11~view_10~pow_2~mul_1~add_12~mul_2~tanh~add_13~mul~mul_3'},{'getitem_15'},"[(8, 1024, 5120)]","(1,)"
getitem_15,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_16'},{'add_14~view_12~transformer_h_0_mlp_dropout~add_15'},"[(1,)]","(1,)"
add_14~view_12~transformer_h_0_mlp_dropout~add_15,fused,"[['VECadd', (8192, 1280)]]",[],[],"{'add_9~view_8~transformer_h_0_attn_resid_dropout~add_10', 'getitem_15', 'addmm_3'}","{'transformer_h_1_ln_1', 'add_21~view_20~transformer_h_1_attn_resid_dropout~add_22'}","[(1,), (8, 1024, 1280), (8192, 1280)]","(8, 1024, 1280)"
transformer_h_0_mlp_c_proj_bias,misc,[],[],[],set(),{'addmm_3'},[],"(1280,)"
size_17~view_11,fused,[],[],[],{'add_11~view_10~pow_2~mul_1~add_12~mul_2~tanh~add_13~mul~mul_3'},{'addmm_3'},"[(8, 1024, 5120)]","(8192, 5120)"
transformer_h_0_mlp_c_proj_weight,misc,[],[],[],set(),{'addmm_3'},[],"(5120, 1280)"
addmm_3,Linear,"[['Linear', (8192, 5120, 1280)]]",[],[],"{'transformer_h_0_mlp_c_proj_weight', 'size_17~view_11', 'transformer_h_0_mlp_c_proj_bias'}",{'add_14~view_12~transformer_h_0_mlp_dropout~add_15'},"[(5120, 1280), (8192, 5120), (1280,)]","(8192, 1280)"
transformer_h_1_ln_1,VECln,"[['VECln', (8192, 1280)]]",[],[],{'add_14~view_12~transformer_h_0_mlp_dropout~add_15'},"{'size_18', 'size_19~view_13'}","[(8, 1024, 1280)]","(8, 1024, 1280)"
size_18,misc,[],[],[],{'transformer_h_1_ln_1'},{'getitem_16'},"[(8, 1024, 1280)]","(1,)"
getitem_16,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_18'},{'add_16~view_14~split_1'},"[(1,)]","(1,)"
add_16~view_14~split_1,fused,[],[],[],"{'addmm_4', 'getitem_16'}","{'getitem_17', 'getitem_19', 'getitem_18'}","[(8192, 3840), (1,)]","(1,)"
transformer_h_1_attn_c_attn_bias,misc,[],[],[],set(),{'addmm_4'},[],"(3840,)"
size_19~view_13,fused,[],[],[],{'transformer_h_1_ln_1'},{'addmm_4'},"[(8, 1024, 1280)]","(8192, 1280)"
transformer_h_1_attn_c_attn_weight,misc,[],[],[],set(),{'addmm_4'},[],"(1280, 3840)"
addmm_4,Linear,"[['Linear', (8192, 1280, 3840)]]",[],[],"{'transformer_h_1_attn_c_attn_weight', 'size_19~view_13', 'transformer_h_1_attn_c_attn_bias'}",{'add_16~view_14~split_1'},"[(8192, 1280), (3840,), (1280, 3840)]","(8192, 3840)"
getitem_17,getitem,"[['MEM', ((1,), (8, 1024, 1280))]]",[],[],{'add_16~view_14~split_1'},"{'size_20', 'add_17~view_15~permute_4'}","[(1,)]","(8, 1024, 1280)"
getitem_18,getitem,"[['MEM', ((1,), (8, 1024, 1280))]]",[],[],{'add_16~view_14~split_1'},"{'size_21', 'add_18~view_16~permute_5'}","[(1,)]","(8, 1024, 1280)"
getitem_19,getitem,"[['MEM', ((1,), (8, 1024, 1280))]]",[],[],{'add_16~view_14~split_1'},"{'size_22', 'add_19~view_17~permute_6'}","[(1,)]","(8, 1024, 1280)"
size_20,misc,[],[],[],{'getitem_17'},{'getitem_20'},"[(8, 1024, 1280)]","(1,)"
getitem_20,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_20'},{'add_17~view_15~permute_4'},"[(1,)]","(1,)"
add_17~view_15~permute_4,fused,[],[],[],"{'getitem_17', 'getitem_20'}","{'size_24~sub_1', 'matmul_2'}","[(1,), (8, 1024, 1280)]","(8, 20, 1024, 64)"
size_21,misc,[],[],[],{'getitem_18'},{'getitem_21'},"[(8, 1024, 1280)]","(1,)"
getitem_21,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_21'},{'add_18~view_16~permute_5'},"[(1,)]","(1,)"
add_18~view_16~permute_5,fused,[],[],[],"{'getitem_21', 'getitem_18'}","{'output', 'transpose_1', 'size_25'}","[(1,), (8, 1024, 1280)]","(8, 20, 1024, 64)"
size_22,misc,[],[],[],{'getitem_19'},{'getitem_22'},"[(8, 1024, 1280)]","(1,)"
getitem_22,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_22'},{'add_19~view_17~permute_6'},"[(1,)]","(1,)"
add_19~view_17~permute_6,fused,[],[],[],"{'getitem_19', 'getitem_22'}","{'matmul_3', 'output', 'getattr_17~softmax_1~type_2~transformer_h_1_attn_attn_dropout', 'getattr_11~getattr_10~size_23~pow_3~full_2~truediv_1'}","[(1,), (8, 1024, 1280)]","(8, 20, 1024, 64)"
transpose_1,misc,[],[],[],{'add_18~view_16~permute_5'},{'matmul_2'},"[(8, 20, 1024, 64)]","(8, 20, 64, 1024)"
matmul_2,BMM,"[['BMM', (160, 1024, 64, 1024)]]",[],[],"{'transpose_1', 'add_17~view_15~permute_4'}",{'getattr_11~getattr_10~size_23~pow_3~full_2~truediv_1'},"[(8, 20, 64, 1024), (8, 20, 1024, 64)]","(8, 20, 1024, 1024)"
getattr_11~getattr_10~size_23~pow_3~full_2~truediv_1,fused,"[['VECdiv', (163840, 1024)]]",[],[],"{'add_19~view_17~permute_6', 'matmul_2'}","{'getattr_16~to_1', 'getattr_15~getattr_14~getattr_12~finfo_1~getattr_13~full_3'}","[(8, 20, 1024, 1024), (8, 20, 1024, 64)]","(8, 20, 1024, 1024)"
size_24~sub_1,fused,[],[],[],"{'add_17~view_15~permute_4', 'size_25'}",{'getitem_23'},"[(1,), (8, 20, 1024, 64)]","(1,)"
size_25,misc,[],[],[],{'add_18~view_16~permute_5'},"{'getitem_23', 'size_24~sub_1'}","[(8, 20, 1024, 64)]","(1,)"
transformer_h_1_attn_bias,misc,[],[],[],set(),{'getitem_23'},[],"(1, 1, 1024, 1024)"
getitem_23,getitem,"[['MEM', ((1, 1, 1024, 1024), (1,), (1,), (1, 1, 1024, 1024))]]",[],[],"{'transformer_h_1_attn_bias', 'size_24~sub_1', 'size_25'}",{'where_1'},"[(1,), (1, 1, 1024, 1024), (1,)]","(1, 1, 1024, 1024)"
getattr_15~getattr_14~getattr_12~finfo_1~getattr_13~full_3,fused,[],[],[],{'getattr_11~getattr_10~size_23~pow_3~full_2~truediv_1'},{'where_1'},"[(8, 20, 1024, 1024)]","(1,)"
getattr_16~to_1,fused,[],[],[],{'getattr_11~getattr_10~size_23~pow_3~full_2~truediv_1'},{'where_1'},"[(8, 20, 1024, 1024)]","(8, 20, 1024, 1024)"
where_1,where,"[['MEM', ((1, 1, 1024, 1024), (8, 20, 1024, 1024), (1,), (8, 20, 1024, 1024))]]",[],[],"{'getitem_23', 'getattr_16~to_1', 'getattr_15~getattr_14~getattr_12~finfo_1~getattr_13~full_3'}",{'getattr_17~softmax_1~type_2~transformer_h_1_attn_attn_dropout'},"[(1, 1, 1024, 1024), (8, 20, 1024, 1024), (1,)]","(8, 20, 1024, 1024)"
getattr_17~softmax_1~type_2~transformer_h_1_attn_attn_dropout,fused,"[['VECsoftmax', (163840, 1024)]]",[],[],"{'add_19~view_17~permute_6', 'where_1'}",{'matmul_3'},"[(8, 20, 1024, 1024), (8, 20, 1024, 64)]","(8, 20, 1024, 1024)"
matmul_3,BMM,"[['BMM', (160, 1024, 1024, 64)]]",[],[],"{'add_19~view_17~permute_6', 'getattr_17~softmax_1~type_2~transformer_h_1_attn_attn_dropout'}",{'permute_7'},"[(8, 20, 1024, 1024), (8, 20, 1024, 64)]","(8, 20, 1024, 64)"
permute_7,misc,[],[],[],{'matmul_3'},{'contiguous_1'},"[(8, 20, 1024, 64)]","(8, 1024, 20, 64)"
contiguous_1,contiguous,"[['MEM', ((8, 1024, 20, 64), (8, 1024, 20, 64))]]",[],[],{'permute_7'},"{'add_20~view_18', 'size_26'}","[(8, 1024, 20, 64)]","(8, 1024, 20, 64)"
size_26,misc,[],[],[],{'contiguous_1'},{'getitem_24'},"[(8, 1024, 20, 64)]","(1,)"
getitem_24,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_26'},{'add_20~view_18'},"[(1,)]","(1,)"
add_20~view_18,fused,[],[],[],"{'getitem_24', 'contiguous_1'}","{'size_28~view_19', 'size_27'}","[(8, 1024, 20, 64), (1,)]","(8, 1024, 1280)"
size_27,misc,[],[],[],{'add_20~view_18'},{'getitem_25'},"[(8, 1024, 1280)]","(1,)"
getitem_25,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_27'},{'add_21~view_20~transformer_h_1_attn_resid_dropout~add_22'},"[(1,)]","(1,)"
add_21~view_20~transformer_h_1_attn_resid_dropout~add_22,fused,"[['VECadd', (8192, 1280)]]",[],[],"{'add_14~view_12~transformer_h_0_mlp_dropout~add_15', 'getitem_25', 'addmm_5'}","{'transformer_h_1_ln_2', 'add_26~view_24~transformer_h_1_mlp_dropout~add_27'}","[(8192, 1280), (8, 1024, 1280), (1,)]","(8, 1024, 1280)"
transformer_h_1_attn_c_proj_bias,misc,[],[],[],set(),{'addmm_5'},[],"(1280,)"
size_28~view_19,fused,[],[],[],{'add_20~view_18'},{'addmm_5'},"[(8, 1024, 1280)]","(8192, 1280)"
transformer_h_1_attn_c_proj_weight,misc,[],[],[],set(),{'addmm_5'},[],"(1280, 1280)"
addmm_5,Linear,"[['Linear', (8192, 1280, 1280)]]",[],[],"{'transformer_h_1_attn_c_proj_weight', 'size_28~view_19', 'transformer_h_1_attn_c_proj_bias'}",{'add_21~view_20~transformer_h_1_attn_resid_dropout~add_22'},"[(8192, 1280), (1280,), (1280, 1280)]","(8192, 1280)"
transformer_h_1_ln_2,VECln,"[['VECln', (8192, 1280)]]",[],[],{'add_21~view_20~transformer_h_1_attn_resid_dropout~add_22'},"{'size_30~view_21', 'size_29'}","[(8, 1024, 1280)]","(8, 1024, 1280)"
size_29,misc,[],[],[],{'transformer_h_1_ln_2'},{'getitem_26'},"[(8, 1024, 1280)]","(1,)"
getitem_26,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_29'},{'add_23~view_22~pow_4~mul_5~add_24~mul_6~tanh_1~add_25~mul_4~mul_7'},"[(1,)]","(1,)"
add_23~view_22~pow_4~mul_5~add_24~mul_6~tanh_1~add_25~mul_4~mul_7,fused,"[['VECpowu', (8192, 5120)], ['VECmulu', (8192, 5120)], ['VECadd', (8192, 5120)], ['VECmulu', (8192, 5120)], ['VECtanh', (8192, 5120)], ['VECaddu', (8192, 5120)], ['VECmulu', (8192, 5120)], ['VECmul', (8192, 5120)]]",[],[],"{'getitem_26', 'addmm_6'}","{'size_32~view_23', 'size_31'}","[(1,), (8192, 5120)]","(8, 1024, 5120)"
transformer_h_1_mlp_c_fc_bias,misc,[],[],[],set(),{'addmm_6'},[],"(5120,)"
size_30~view_21,fused,[],[],[],{'transformer_h_1_ln_2'},{'addmm_6'},"[(8, 1024, 1280)]","(8192, 1280)"
transformer_h_1_mlp_c_fc_weight,misc,[],[],[],set(),{'addmm_6'},[],"(1280, 5120)"
addmm_6,Linear,"[['Linear', (8192, 1280, 5120)]]",[],[],"{'size_30~view_21', 'transformer_h_1_mlp_c_fc_bias', 'transformer_h_1_mlp_c_fc_weight'}",{'add_23~view_22~pow_4~mul_5~add_24~mul_6~tanh_1~add_25~mul_4~mul_7'},"[(8192, 1280), (1280, 5120), (5120,)]","(8192, 5120)"
size_31,misc,[],[],[],{'add_23~view_22~pow_4~mul_5~add_24~mul_6~tanh_1~add_25~mul_4~mul_7'},{'getitem_27'},"[(8, 1024, 5120)]","(1,)"
getitem_27,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_31'},{'add_26~view_24~transformer_h_1_mlp_dropout~add_27'},"[(1,)]","(1,)"
add_26~view_24~transformer_h_1_mlp_dropout~add_27,fused,"[['VECadd', (8192, 1280)]]",[],[],"{'addmm_7', 'getitem_27', 'add_21~view_20~transformer_h_1_attn_resid_dropout~add_22'}","{'transformer_h_2_ln_1', 'add_33~view_32~transformer_h_2_attn_resid_dropout~add_34'}","[(8192, 1280), (8, 1024, 1280), (1,)]","(8, 1024, 1280)"
transformer_h_1_mlp_c_proj_bias,misc,[],[],[],set(),{'addmm_7'},[],"(1280,)"
size_32~view_23,fused,[],[],[],{'add_23~view_22~pow_4~mul_5~add_24~mul_6~tanh_1~add_25~mul_4~mul_7'},{'addmm_7'},"[(8, 1024, 5120)]","(8192, 5120)"
transformer_h_1_mlp_c_proj_weight,misc,[],[],[],set(),{'addmm_7'},[],"(5120, 1280)"
addmm_7,Linear,"[['Linear', (8192, 5120, 1280)]]",[],[],"{'transformer_h_1_mlp_c_proj_weight', 'size_32~view_23', 'transformer_h_1_mlp_c_proj_bias'}",{'add_26~view_24~transformer_h_1_mlp_dropout~add_27'},"[(8192, 5120), (1280,), (5120, 1280)]","(8192, 1280)"
transformer_h_2_ln_1,VECln,"[['VECln', (8192, 1280)]]",[],[],{'add_26~view_24~transformer_h_1_mlp_dropout~add_27'},"{'size_34~view_25', 'size_33'}","[(8, 1024, 1280)]","(8, 1024, 1280)"
size_33,misc,[],[],[],{'transformer_h_2_ln_1'},{'getitem_28'},"[(8, 1024, 1280)]","(1,)"
getitem_28,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_33'},{'add_28~view_26~split_2'},"[(1,)]","(1,)"
add_28~view_26~split_2,fused,[],[],[],"{'addmm_8', 'getitem_28'}","{'getitem_30', 'getitem_31', 'getitem_29'}","[(8192, 3840), (1,)]","(1,)"
transformer_h_2_attn_c_attn_bias,misc,[],[],[],set(),{'addmm_8'},[],"(3840,)"
size_34~view_25,fused,[],[],[],{'transformer_h_2_ln_1'},{'addmm_8'},"[(8, 1024, 1280)]","(8192, 1280)"
transformer_h_2_attn_c_attn_weight,misc,[],[],[],set(),{'addmm_8'},[],"(1280, 3840)"
addmm_8,Linear,"[['Linear', (8192, 1280, 3840)]]",[],[],"{'size_34~view_25', 'transformer_h_2_attn_c_attn_weight', 'transformer_h_2_attn_c_attn_bias'}",{'add_28~view_26~split_2'},"[(8192, 1280), (1280, 3840), (3840,)]","(8192, 3840)"
getitem_29,getitem,"[['MEM', ((1,), (8, 1024, 1280))]]",[],[],{'add_28~view_26~split_2'},"{'size_35', 'add_29~view_27~permute_8'}","[(1,)]","(8, 1024, 1280)"
getitem_30,getitem,"[['MEM', ((1,), (8, 1024, 1280))]]",[],[],{'add_28~view_26~split_2'},"{'size_36', 'add_30~view_28~permute_9'}","[(1,)]","(8, 1024, 1280)"
getitem_31,getitem,"[['MEM', ((1,), (8, 1024, 1280))]]",[],[],{'add_28~view_26~split_2'},"{'add_31~view_29~permute_10', 'size_37'}","[(1,)]","(8, 1024, 1280)"
size_35,misc,[],[],[],{'getitem_29'},{'getitem_32'},"[(8, 1024, 1280)]","(1,)"
getitem_32,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_35'},{'add_29~view_27~permute_8'},"[(1,)]","(1,)"
add_29~view_27~permute_8,fused,[],[],[],"{'getitem_29', 'getitem_32'}","{'matmul_4', 'size_39~sub_2'}","[(1,), (8, 1024, 1280)]","(8, 20, 1024, 64)"
size_36,misc,[],[],[],{'getitem_30'},{'getitem_33'},"[(8, 1024, 1280)]","(1,)"
getitem_33,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_36'},{'add_30~view_28~permute_9'},"[(1,)]","(1,)"
add_30~view_28~permute_9,fused,[],[],[],"{'getitem_30', 'getitem_33'}","{'transpose_2', 'output', 'size_40'}","[(8, 1024, 1280), (1,)]","(8, 20, 1024, 64)"
size_37,misc,[],[],[],{'getitem_31'},{'getitem_34'},"[(8, 1024, 1280)]","(1,)"
getitem_34,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_37'},{'add_31~view_29~permute_10'},"[(1,)]","(1,)"
add_31~view_29~permute_10,fused,[],[],[],"{'getitem_31', 'getitem_34'}","{'matmul_5', 'getattr_25~softmax_2~type_3~transformer_h_2_attn_attn_dropout', 'output', 'getattr_19~getattr_18~size_38~pow_5~full_4~truediv_2'}","[(1,), (8, 1024, 1280)]","(8, 20, 1024, 64)"
