Name,OpName,FwOps,BwOps,AccOps,Prev,Next,InputShapes,OutputShape
getattr_3,misc,[],[],[],{'matmul'},{'full'},"[(16, 20, 1024, 1024)]","(1,)"
full,misc,[],[],[],"{'getattr_2', 'pow_1', 'getattr_3'}",{'truediv'},"[(1,), (1,), (1,)]","(1,)"
truediv,VECdiv,"[['VECdiv', (327680, 1024)]]","[['VECdiv', (327680, 1024)], ['VECdiv', (327680, 1024)]]",[],"{'full', 'matmul'}","{'to', 'getattr_8', 'getattr_7', 'getattr_6', 'getattr_4'}","[(16, 20, 1024, 1024), (1,)]","(16, 20, 1024, 1024)"
size_9,misc,[],[],[],{'permute'},{'sub'},"[(16, 20, 1024, 64)]","(1,)"
size_10,misc,[],[],[],{'permute_1'},"{'sub', 'getitem_11'}","[(16, 20, 1024, 64)]","(1,)"
transformer_h_0_attn_bias,misc,[],[],[],set(),{'getitem_11'},[],"(1, 1, 1024, 1024)"
sub,misc,[],[],[],"{'size_9', 'size_10'}",{'getitem_11'},"[(1,), (1,)]","(1,)"
getitem_11,getitem,"[['MEM', ((1, 1, 1024, 1024), (1,), (1,), (1, 1, 1024, 1024))]]","[['MEM', ((1, 1, 1024, 1024), (1,), (1,))], ['MEM', ((1, 1, 1024, 1024), (1,), (1,))]]",[],"{'sub', 'size_10', 'transformer_h_0_attn_bias'}",{'where'},"[(1, 1, 1024, 1024), (1,), (1,)]","(1, 1, 1024, 1024)"
getattr_4,misc,[],[],[],{'truediv'},{'finfo'},"[(16, 20, 1024, 1024)]","(1,)"
finfo,misc,[],[],[],{'getattr_4'},{'getattr_5'},"[(1,)]","(1,)"
getattr_5,misc,[],[],[],{'finfo'},{'full_1'},"[(1,)]","(1,)"
getattr_6,misc,[],[],[],{'truediv'},{'full_1'},"[(16, 20, 1024, 1024)]","(1,)"
getattr_7,misc,[],[],[],{'truediv'},{'full_1'},"[(16, 20, 1024, 1024)]","(1,)"
full_1,misc,[],[],[],"{'getattr_6', 'getattr_5', 'getattr_7'}",{'where'},"[(1,), (1,), (1,)]","(1,)"
getattr_8,misc,[],[],[],{'truediv'},{'to'},"[(16, 20, 1024, 1024)]","(1,)"
to,misc,[],[],[],"{'getattr_8', 'truediv'}",{'where'},"[(16, 20, 1024, 1024), (1,)]","(16, 20, 1024, 1024)"
where,where,"[['MEM', ((1, 1, 1024, 1024), (16, 20, 1024, 1024), (1,), (16, 20, 1024, 1024))]]","[['MEM', ((1, 1, 1024, 1024), (16, 20, 1024, 1024), (1,))], ['MEM', ((1, 1, 1024, 1024), (16, 20, 1024, 1024), (1,))]]",[],"{'to', 'getitem_11', 'full_1'}",{'softmax'},"[(1, 1, 1024, 1024), (16, 20, 1024, 1024), (1,)]","(16, 20, 1024, 1024)"
softmax,VECsoftmax,"[['VECsoftmax', (327680, 1024)]]","[['VECmul', (327680, 1024)], ['VECsoftmax', (327680, 1024)]]",[],{'where'},{'type_1'},"[(16, 20, 1024, 1024)]","(16, 20, 1024, 1024)"
getattr_9,misc,[],[],[],{'permute_2'},{'type_1'},"[(16, 20, 1024, 64)]","(1,)"
type_1,misc,[],[],[],"{'getattr_9', 'softmax'}",{'transformer_h_0_attn_attn_dropout'},"[(16, 20, 1024, 1024), (1,)]","(16, 20, 1024, 1024)"
transformer_h_0_attn_attn_dropout,dropout,"[['MEM', ((16, 20, 1024, 1024), (16, 20, 1024, 1024))]]","[['MEM', ((16, 20, 1024, 1024),)], ['MEM', ((16, 20, 1024, 1024),)]]",[],{'type_1'},{'matmul_1'},"[(16, 20, 1024, 1024)]","(16, 20, 1024, 1024)"
matmul_1,BMM,"[['BMM', (320, 1024, 1024, 64)]]","[['BMM', (320, 1024, 64, 1024)], ['BMM', (320, 1024, 1024, 64)]]",[],"{'transformer_h_0_attn_attn_dropout', 'permute_2'}",{'permute_3'},"[(16, 20, 1024, 1024), (16, 20, 1024, 64)]","(16, 20, 1024, 64)"
permute_3,misc,[],[],[],{'matmul_1'},{'contiguous'},"[(16, 20, 1024, 64)]","(16, 1024, 20, 64)"
contiguous,contiguous,"[['MEM', ((16, 1024, 20, 64), (16, 1024, 20, 64))]]","[['MEM', ((16, 1024, 20, 64),)], ['MEM', ((16, 1024, 20, 64),)]]",[],{'permute_3'},"{'view_6', 'size_11'}","[(16, 1024, 20, 64)]","(16, 1024, 20, 64)"
size_11,misc,[],[],[],{'contiguous'},{'getitem_12'},"[(16, 1024, 20, 64)]","(1,)"
getitem_12,getitem,"[['MEM', ((1,), (1,))]]","[['MEM', ((1,),)], ['MEM', ((1,),)]]",[],{'size_11'},{'add_8'},"[(1,)]","(1,)"
add_8,misc,[],[],[],{'getitem_12'},{'view_6'},"[(1,)]","(1,)"
view_6,misc,[],[],[],"{'add_8', 'contiguous'}","{'size_12', 'view_7', 'size_13'}","[(16, 1024, 20, 64), (1,)]","(16, 1024, 1280)"
size_12,misc,[],[],[],{'view_6'},{'getitem_13'},"[(16, 1024, 1280)]","(1,)"
getitem_13,getitem,"[['MEM', ((1,), (1,))]]","[['MEM', ((1,),)], ['MEM', ((1,),)]]",[],{'size_12'},{'add_9'},"[(1,)]","(1,)"
add_9,misc,[],[],[],{'getitem_13'},{'view_8'},"[(1,)]","(1,)"
transformer_h_0_attn_c_proj_bias,misc,[],[],[],set(),{'addmm_1'},[],"(1280,)"
size_13,misc,[],[],[],{'view_6'},{'view_7'},"[(16, 1024, 1280)]","(1,)"
view_7,misc,[],[],[],"{'view_6', 'size_13'}",{'addmm_1'},"[(16, 1024, 1280), (1,)]","(16384, 1280)"
transformer_h_0_attn_c_proj_weight,misc,[],[],[],set(),{'addmm_1'},[],"(1280, 1280)"
addmm_1,Linear,"[['Linear', (16384, 1280, 1280)]]","[['Linear', (16384, 1280, 1280)], ['Linear', (1280, 16384, 1280)]]","[['VECadd', [1, 1638400]], ['VECadd', [1, 1280]]]","{'view_7', 'transformer_h_0_attn_c_proj_weight', 'transformer_h_0_attn_c_proj_bias'}",{'view_8'},"[(1280,), (16384, 1280), (1280, 1280)]","(16384, 1280)"
view_8,misc,[],[],[],"{'add_9', 'addmm_1'}",{'transformer_h_0_attn_resid_dropout'},"[(16384, 1280), (1,)]","(16, 1024, 1280)"
transformer_h_0_attn_resid_dropout,dropout,"[['MEM', ((16, 1024, 1280), (16, 1024, 1280))]]","[['MEM', ((16, 1024, 1280),)], ['MEM', ((16, 1024, 1280),)]]",[],{'view_8'},{'add_10'},"[(16, 1024, 1280)]","(16, 1024, 1280)"
add_10,VECadd,"[['VECadd', (16384, 1280)]]","[['MEM', ((16384, 1280),)], ['MEM', ((16384, 1280),)]]",[],"{'transformer_h_0_attn_resid_dropout', 'transformer_drop'}","{'add_15', 'transformer_h_0_ln_2'}","[(16, 1024, 1280), (16, 1024, 1280)]","(16, 1024, 1280)"
transformer_h_0_ln_2,VECln,"[['VECln', (16384, 1280)]]","[['VECmul', (16384, 1280)]]","[['VECadd', [1, 1280]], ['VECadd', [1, 1280]]]",{'add_10'},"{'view_9', 'size_15', 'size_14'}","[(16, 1024, 1280)]","(16, 1024, 1280)"
size_14,misc,[],[],[],{'transformer_h_0_ln_2'},{'getitem_14'},"[(16, 1024, 1280)]","(1,)"
getitem_14,getitem,"[['MEM', ((1,), (1,))]]","[['MEM', ((1,),)], ['MEM', ((1,),)]]",[],{'size_14'},{'add_11'},"[(1,)]","(1,)"
add_11,misc,[],[],[],{'getitem_14'},{'view_10'},"[(1,)]","(1,)"
transformer_h_0_mlp_c_fc_bias,misc,[],[],[],set(),{'addmm_2'},[],"(5120,)"
size_15,misc,[],[],[],{'transformer_h_0_ln_2'},{'view_9'},"[(16, 1024, 1280)]","(1,)"
view_9,misc,[],[],[],"{'size_15', 'transformer_h_0_ln_2'}",{'addmm_2'},"[(16, 1024, 1280), (1,)]","(16384, 1280)"
transformer_h_0_mlp_c_fc_weight,misc,[],[],[],set(),{'addmm_2'},[],"(1280, 5120)"
addmm_2,Linear,"[['Linear', (16384, 1280, 5120)]]","[['Linear', (16384, 5120, 1280)], ['Linear', (5120, 16384, 1280)]]","[['VECadd', [1, 6553600]], ['VECadd', [1, 5120]]]","{'view_9', 'transformer_h_0_mlp_c_fc_weight', 'transformer_h_0_mlp_c_fc_bias'}",{'view_10'},"[(5120,), (16384, 1280), (1280, 5120)]","(16384, 5120)"
view_10,misc,[],[],[],"{'add_11', 'addmm_2'}","{'pow_2', 'mul', 'add_12'}","[(16384, 5120), (1,)]","(16, 1024, 5120)"
mul,VECmulu,"[['VECmulu', (16384, 5120)]]","[['VECmulu', (16384, 5120)]]",[],{'view_10'},{'mul_3'},"[(16, 1024, 5120)]","(16, 1024, 5120)"
pow_2,VECpowu,"[['VECpowu', (16384, 5120)]]","[['VECpowu', (16384, 5120)], ['VECmul', (16384, 5120)], ['VECmulu', (16384, 5120)]]",[],{'view_10'},{'mul_1'},"[(16, 1024, 5120)]","(16, 1024, 5120)"
mul_1,VECmulu,"[['VECmulu', (16384, 5120)]]","[['VECmulu', (16384, 5120)]]",[],{'pow_2'},{'add_12'},"[(16, 1024, 5120)]","(16, 1024, 5120)"
add_12,VECadd,"[['VECadd', (16384, 5120)]]","[['MEM', ((16384, 5120),)], ['MEM', ((16384, 5120),)]]",[],"{'view_10', 'mul_1'}",{'mul_2'},"[(16, 1024, 5120), (16, 1024, 5120)]","(16, 1024, 5120)"
mul_2,VECmulu,"[['VECmulu', (16384, 5120)]]","[['VECmulu', (16384, 5120)]]",[],{'add_12'},{'tanh'},"[(16, 1024, 5120)]","(16, 1024, 5120)"
tanh,VECtanh,"[['VECtanh', (16384, 5120)]]","[['VECmulu', (16384, 5120)], ['VECaddu', (16384, 5120)]]",[],{'mul_2'},{'add_13'},"[(16, 1024, 5120)]","(16, 1024, 5120)"
add_13,VECaddu,"[['VECaddu', (16384, 5120)]]","[['MEM', ((16384, 5120),)]]",[],{'tanh'},{'mul_3'},"[(16, 1024, 5120)]","(16, 1024, 5120)"
mul_3,VECmul,"[['VECmul', (16384, 5120)]]","[['VECmul', (16384, 5120)], ['VECmul', (16384, 5120)]]",[],"{'mul', 'add_13'}","{'view_11', 'size_17', 'size_16'}","[(16, 1024, 5120), (16, 1024, 5120)]","(16, 1024, 5120)"
size_16,misc,[],[],[],{'mul_3'},{'getitem_15'},"[(16, 1024, 5120)]","(1,)"
getitem_15,getitem,"[['MEM', ((1,), (1,))]]","[['MEM', ((1,),)], ['MEM', ((1,),)]]",[],{'size_16'},{'add_14'},"[(1,)]","(1,)"
add_14,misc,[],[],[],{'getitem_15'},{'view_12'},"[(1,)]","(1,)"
transformer_h_0_mlp_c_proj_bias,misc,[],[],[],set(),{'addmm_3'},[],"(1280,)"
size_17,misc,[],[],[],{'mul_3'},{'view_11'},"[(16, 1024, 5120)]","(1,)"
view_11,misc,[],[],[],"{'size_17', 'mul_3'}",{'addmm_3'},"[(16, 1024, 5120), (1,)]","(16384, 5120)"
transformer_h_0_mlp_c_proj_weight,misc,[],[],[],set(),{'addmm_3'},[],"(5120, 1280)"
addmm_3,Linear,"[['Linear', (16384, 5120, 1280)]]","[['Linear', (16384, 1280, 5120)], ['Linear', (1280, 16384, 5120)]]","[['VECadd', [1, 6553600]], ['VECadd', [1, 1280]]]","{'transformer_h_0_mlp_c_proj_bias', 'view_11', 'transformer_h_0_mlp_c_proj_weight'}",{'view_12'},"[(1280,), (16384, 5120), (5120, 1280)]","(16384, 1280)"
view_12,misc,[],[],[],"{'addmm_3', 'add_14'}",{'transformer_h_0_mlp_dropout'},"[(16384, 1280), (1,)]","(16, 1024, 1280)"
transformer_h_0_mlp_dropout,dropout,"[['MEM', ((16, 1024, 1280), (16, 1024, 1280))]]","[['MEM', ((16, 1024, 1280),)], ['MEM', ((16, 1024, 1280),)]]",[],{'view_12'},{'add_15'},"[(16, 1024, 1280)]","(16, 1024, 1280)"
add_15,VECadd,"[['VECadd', (16384, 1280)]]","[['MEM', ((16384, 1280),)], ['MEM', ((16384, 1280),)]]",[],"{'add_10', 'transformer_h_0_mlp_dropout'}",{'transformer_ln_f'},"[(16, 1024, 1280), (16, 1024, 1280)]","(16, 1024, 1280)"
sendrecv,sendrecv,"[['SENDRECV', (20971520,)]]","[['SENDRECV', (20971520,)]]",[],set(),set(),[],[]
transformer_ln_f,VECln,"[['VECln', (16384, 1280)]]","[['VECmul', (16384, 1280)]]","[['VECadd', [1, 1280]], ['VECadd', [1, 1280]]]",{'add_15'},{'view_13'},"[(16, 1024, 1280)]","(16, 1024, 1280)"
view_13,misc,[],[],[],"{'transformer_ln_f', 'add_3'}",{'lm_head'},"[(16, 1024, 1280), (1,)]","(16, 1024, 1280)"
lm_head,Linear,"[['Linear', (16384, 1280, 50257)]]","[['Linear', (16384, 50257, 1280)], ['Linear', (50257, 16384, 1280)]]","[['VECadd', [1, 64328960]], ['VECadd', [1, 50257]]]",{'view_13'},{'output'},"[(16, 1024, 1280)]","(16, 1024, 50257)"
output,output,[],[],[],"{'permute_2', 'permute_1', 'lm_head'}",set(),"[(16, 1024, 50257), (16, 20, 1024, 64), (16, 20, 1024, 64)]","(16, 1024, 50257)"
