859;566
855;580
850;609
908;803
771;666
854;596
657;871
830;914
645;599
830;898
849;643
608;1892
883;1062
884;1657
697;1463
862;2020
709;1488
653;1342
592;1630
616;1102
857;1293
898;1340
679;1395
682;1921
557;1866
886;1511
967;1608
972;1504
757;1658
993;1422
889;1927
985;1602
904;1882
678;1433
654;1537
566;2009
893;1235
640;1608
598;1353
792;1945
663;1920
606;1479
974;1740
540;1874
567;1836
895;1507
908;1192
896;1484
541;1677
614;1711
662;1306
552;1612
996;1309
993;1943
518;1187
532;1549
733;1331
946;1252
808;1511
821;1274
561;1513
942;3921
577;2503
1024;2116
760;2637
811;3807
514;3494
759;3755
704;2399
882;2326
533;3648
994;2227
909;3578
772;2115
878;2325
866;3036
619;3410
649;2230
873;3435
692;3952
1003;2795
651;2307
981;2200
813;2874
557;2866
555;3341
830;3680
997;3086
550;2831
805;3511
561;3408
792;2558
889;3838
922;3850
908;3437
704;4081
1022;3553
786;2387
947;2372
953;2788
813;3364
618;2376
848;3259
826;3875
949;2731
967;3488
970;2222
874;3830
794;2283
589;3712
885;2704
1088;74
1922;18
1283;35
1508;188
1766;197
1091;79
1946;190
1786;228
1182;71
1776;204
1668;143
1536;59
1078;96
2047;199
1266;135
1558;229
1464;147
2030;103
1276;70
1176;232
1378;228
1204;164
1736;34
1619;154
1347;90
1765;115
1273;103
1309;122
2036;14
1764;189
1982;67
1201;34
1658;204
2005;211
1863;38
1281;163
1176;231
1979;177
1287;94
1289;222
1138;64
1338;156
1362;83
1685;116
1733;146
1186;129
1427;141
1281;156
1216;87
1340;88
1716;278
1083;298
1118;392
1456;470
1087;511
1618;411
2014;382
1856;409
1953;294
1147;337
1925;469
2016;494
1442;431
1319;417
1678;433
1841;323
1783;311
1678;380
1980;319
1572;487
1532;329
1223;282
1619;453
1881;384
1352;424
1665;354
1351;512
1981;512
1656;511
1072;303
1830;491
1518;367
1747;281
1128;401
2038;497
1610;261
1245;477
1299;392
1774;463
1774;280
1845;283
1423;442
1616;294
1816;487
1597;317
1288;306
1831;448
1719;444
1320;358
1847;513
1107;559
1104;653
1707;998
1960;665
1311;848
1677;679
1829;819
1713;1014
1638;999
1059;890
1703;625
1878;828
1079;998
1568;746
1130;1004
1374;902
1327;761
1089;625
1415;532
1928;834
1882;668
1870;721
1865;995
1152;654
1449;845
2004;898
1667;690
1966;863
1750;783
2016;709
1529;798
1636;743
1634;808
1449;1013
1674;1004
1739;793
1614;637
1802;917
1731;662
1619;556
1614;593
1734;965
1550;1003
1463;719
1580;791
1306;624
1515;761
1128;744
1501;566
1230;936
1701;1992
1230;1306
1035;1348
1858;1999
2002;1433
1613;1682
1609;1146
1208;1500
1101;1383
1880;1385
1099;1838
2039;1406
1617;1101
1043;1636
1244;1711
1607;1955
2036;1299
1983;1583
1419;1255
1702;1357
1964;1551
1406;1053
1715;1629
1420;1384
1855;1900
1696;1202
1845;1220
1403;1312
2002;1687
1533;1038
1559;1810
1507;1939
1571;1700
1643;1048
1560;1761
1508;1152
1267;1978
1653;1352
1855;1661
1265;1629
1777;1477
1473;1298
2004;1338
1956;1790
1876;1989
1472;1531
1192;1939
1765;1184
1254;1151
1439;1331
1361;3392
1929;2525
1445;4051
1211;3873
1138;3906
1295;3750
1960;2285
1971;3311
1069;3670
1546;2061
1471;2348
1117;3784
1730;2310
1148;2331
1991;2178
1612;3723
1393;2603
1885;3582
1808;3886
1798;3587
1189;2593
1737;2534
1390;3658
1285;2961
1032;2142
1636;3945
1893;3602
1495;3062
1968;3466
1342;3178
1411;2511
1090;3766
1057;3034
1447;2324
1231;2186
1939;2248
1526;2230
1848;3846
1504;2938
1140;2622
1617;3008
1678;3362
1510;3285
1318;2954
1871;3279
1588;2298
1383;3798
2040;2241
1730;3610
1677;3754
3721;77
3277;193
2802;243
3036;116
3280;74
3945;30
3739;214
2598;199
3043;131
2881;170
2372;231
3568;48
2829;27
3148;194
2210;38
2819;112
4012;107
3412;156
2111;109
2827;61
4010;125
2886;204
3029;165
3208;195
3958;184
3312;134
3522;255
3957;51
3972;164
2881;190
3330;212
2236;114
2646;9
3117;214
3258;79
2852;169
2991;195
3055;256
3431;132
4050;252
3936;87
3491;87
2622;251
2802;31
2187;39
2247;4
3738;71
2996;35
2667;5
2944;234
3577;287
4028;506
2113;260
3733;263
2117;397
3223;265
3812;348
2487;306
2658;380
2835;386
3500;393
3674;297
3577;464
3929;381
2974;410
2379;273
2431;464
3602;450
3998;285
2087;344
2387;512
3826;426
2439;278
2990;365
3996;395
2239;295
3197;273
2783;418
2113;363
2639;460
2364;410
2714;380
3642;426
3621;328
2370;513
3465;284
2449;480
2999;295
3444;460
3385;272
3168;487
4058;373
3506;449
3817;352
3605;300
3258;383
2350;299
3146;335
3605;335
3644;419
3526;622
2423;518
3311;968
3523;789
2467;648
2406;704
3814;972
3720;618
2156;604
3498;608
3377;907
2099;811
3743;910
2395;761
2743;902
2743;655
3150;821
3148;1017
2646;577
2733;958
3179;944
3276;1008
2364;882
3079;765
4079;713
3924;622
2603;824
2076;918
3409;902
3398;963
3420;953
2606;820
3362;718
4011;834
2776;920
3356;811
4060;761
3383;898
3197;915
3544;629
2867;697
2159;985
2907;961
3242;583
3724;1024
2619;823
3040;771
2680;946
3593;588
3888;1003
3690;1881
2199;1761
2397;1248
3065;1752
2730;1115
3685;1704
3812;1241
2092;1226
3108;1479
2954;1937
3581;1826
3945;2049
2666;1731
2149;2013
2477;1630
3752;1200
2524;1315
3475;1663
3454;1957
2896;2014
3475;2000
2448;1922
3902;1678
2324;1639
2232;1260
2141;1727
2496;1361
3048;1382
2704;1702
3795;1971
2998;1854
2804;1406
3819;1835
2168;1429
3890;1904
3641;1034
2928;1446
3189;1153
2465;1407
3547;1692
2856;1962
2515;1562
4053;1666
3640;1828
2516;1737
3490;1962
2755;1634
2396;1299
3331;1266
3026;1650
2528;2798
3578;2628
3640;3762
2613;3620
3781;2809
4042;2758
2732;4054
3232;2623
2815;3337
3896;2268
3519;2088
4033;2608
2848;3621
4076;3724
4063;3751
3867;4050
2734;2387
2175;2952
3245;2182
3174;2969
3231;2737
3922;4077
2512;2516
3146;3551
2219;3856
2944;3790
2468;3062
3268;2181
3891;3125
3476;2405
3847;2529
3019;2908
3485;3802
2728;2619
2895;2896
2292;3485
3200;2738
3374;3247
3234;3144
2439;2604
3734;2291
3184;2568
2592;3071
2648;3368
3062;3657
4053;2631
3149;3745
3585;3900
2358;2430
3699;3188
7120;233
8095;168
4117;48
7852;184
4615;204
5881;220
5832;254
6296;166
6420;173
5166;249
6912;25
4473;51
7861;9
5114;81
7712;234
4102;220
5754;68
6569;82
6341;48
7049;129
4772;191
5452;27
7343;157
6015;220
4844;49
4105;110
8003;40
5184;116
7742;5
4163;176
5084;217
5179;245
4677;118
7235;46
4936;53
6663;189
6548;71
7232;69
5267;36
4166;85
7702;180
5842;78
7469;227
5876;45
4920;72
5105;197
6976;220
6673;72
6126;142
4787;128
6431;270
6568;362
5642;457
6518;284
6057;510
7258;314
6071;512
4678;263
7055;419
5178;455
7544;444
5512;498
4694;265
4650;264
6244;367
4423;287
7357;403
7500;473
7392;299
5347;399
4781;415
4744;361
5369;424
7297;290
6637;480
6051;286
6099;301
7656;316
7811;285
6630;346
5075;263
5221;262
5439;511
6937;389
5464;447
5136;394
5064;272
6841;476
6325;289
6251;296
8161;490
7047;285
8189;342
7109;337
6186;309
5041;373
4118;279
4197;382
4473;498
7078;453
5326;696
4386;942
5936;842
6130;939
6717;790
4735;894
5075;566
5566;741
4473;923
4661;989
6409;831
6778;601
7838;521
7119;718
6485;824
6084;988
7113;1018
5697;764
5330;519
7456;537
6005;867
4175;856
4108;898
6616;619
5777;756
7536;1016
4587;658
6389;608
4456;750
7480;894
7852;599
4879;649
7327;589
4607;958
5167;755
6486;780
6677;915
6769;838
7805;791
6010;589
5757;652
4989;672
4962;681
7779;990
6669;929
5086;879
5797;975
6622;987
6267;635
4837;674
6589;1107
5858;1696
5312;1211
6130;1753
7343;1125
6545;1557
5521;1088
7409;1951
6143;1218
7882;1233
5242;1273
4194;1151
5917;1292
5720;1845
7146;1197
6217;1178
4275;1157
5716;1933
5152;1213
6813;1275
4446;1969
4511;1369
7645;1833
8161;1085
7232;1898
5512;1749
5855;1408
6349;1598
7750;1329
4380;1528
6514;2046
7472;2006
4596;1204
6388;1809
5221;1883
5730;1535
4256;1808
7038;2007
8067;1729
6731;1820
6312;1393
4310;1678
5891;1085
6398;1144
7961;1757
6003;1351
4917;1532
6072;1570
4555;1474
7278;1751
5520;2770
6034;3351
7036;2164
6977;2631
5639;4065
6628;2768
8114;2204
4836;2279
6002;2945
4260;4006
4102;3407
5747;2583
6888;2775
6747;2292
4276;2654
5257;2503
7086;2346
7157;3669
4924;3427
6569;3370
5214;2694
7675;4044
6696;2762
7020;2963
5533;3598
6610;3255
5140;2776
4111;3652
4362;2794
6703;2953
4949;4081
5249;3405
4734;3023
6938;3357
5472;2412
6847;3878
4190;3135
5814;3071
4652;3484
6199;2491
4107;2246
7258;3843
7534;2730
7488;4068
7199;3487
7171;2464
8024;2972
5429;3897
4700;2185
6512;2131
13414;134
9908;38
13793;88
14344;83
9421;48
13729;248
8700;221
10896;223
10766;28
9852;170
11560;98
14898;136
12805;153
12084;50
9006;202
16236;79
9086;185
8255;219
9628;151
16062;103
9782;14
11583;88
12974;42
15951;60
13245;204
15908;251
12534;47
14542;95
14271;196
14245;96
15496;23
12506;226
15812;135
11899;138
9202;78
9777;44
13825;212
11920;32
14535;215
15972;121
15996;154
9486;203
8761;76
10163;230
11025;86
11664;99
10260;22
15129;41
15326;104
10615;133
13431;291
9618;455
14703;423
12718;491
8395;471
10036;469
10644;332
9834;311
9847;403
13826;467
12520;453
16148;499
8806;345
12705;463
10549;462
8828;459
13624;378
9000;500
12593;447
8524;429
13158;416
12786;508
9802;373
10394;410
15452;421
12607;470
9655;353
15430;365
14864;505
14319;285
10797;290
13290;463
10415;271
11039;355
11481;286
12280;273
15671;282
14097;358
12681;445
15798;460
10222;272
12156;447
16201;485
11102;499
13923;433
10872;389
9673;402
8642;454
9006;340
11704;370
11881;724
12601;932
8521;522
15960;648
11030;521
11859;771
13197;794
15136;898
13906;983
12321;736
15839;822
14699;617
8313;896
12824;818
9964;1006
9238;857
12722;845
12729;780
13088;705
10649;759
9123;926
13429;656
8610;1022
13036;778
15050;927
14554;549
11304;864
11836;1000
14066;820
10978;698
13006;612
15906;644
12430;700
13692;604
11834;876
11852;827
15082;852
14282;779
13010;987
10122;994
9072;585
15929;712
10156;903
13081;936
9078;667
10443;718
13807;932
15689;659
13376;697
9517;1012
13642;1387
13327;1143
8270;1950
12674;1453
10955;1349
16214;1205
10313;1913
15228;1851
15222;2002
14473;1034
8811;1433
14305;1053
13472;1415
8486;1033
12269;1488
13834;1664
10305;1235
14477;1651
10929;1158
8942;1635
12957;1958
13728;1913
10385;1726
16224;1760
11280;1362
14802;1064
11935;1484
10342;1457
8552;1371
10210;1775
8805;1793
12383;1124
8978;1246
8516;1123
10090;1878
15472;1803
10217;1542
15965;1338
11559;1044
13126;1886
9847;1577
10440;1882
9911;1266
12824;1258
9934;2044
11447;1434
12501;1438
14057;1864
13032;1353
8838;2041
11595;4017
13609;3009
8237;2101
9651;2501
16288;2659
9668;2356
9852;3097
11980;3919
13043;3130
15799;2254
9828;2764
8839;3239
14094;3329
15172;2523
9749;2236
8351;2615
10986;3395
14050;3841
12588;2429
14298;3452
11189;2515
14759;3688
15672;3162
14512;4007
15102;2732
10045;2591
9153;2701
9892;3753
16101;3843
11162;3604
14068;2167
10333;4027
16190;2511
14931;3854
8946;2308
12479;3336
8395;2966
13735;2439
15284;3067
16088;3465
14498;2657
9087;2096
10764;3971
16316;2726
9419;4062
13446;3035
13614;3188
9017;2961
14396;3700
12043;2371
