3040;496
2552;396
3892;384
2628;308
2256;408
3624;472
3068;340
3392;420
2828;340
4092;496
4092;416
4088;268
2420;460
3924;380
2932;440
2248;284
3204;512
3976;404
2084;312
3816;328
3132;444
3700;444
2236;464
2260;356
3536;404
2352;456
3896;400
2536;644
2448;916
3580;860
3548;660
2864;924
4100;556
2236;552
2612;856
3992;980
2660;656
3392;840
2716;916
3276;860
4056;820
3996;532
3560;852
2500;940
3312;540
3992;784
2984;568
4016;688
3608;664
3044;548
2500;708
2128;964
3336;944
2672;936
2884;936
3980;576
2616;728
3380;1004
3592;836
2760;984
3452;876
3132;1008
2836;768
3192;820
2972;820
3232;728
4052;840
4016;872
3172;808
2548;904
3668;868
2648;812
2224;808
2372;868
3860;776
4012;732
2876;792
3164;1308
2496;1516
3044;1128
2976;1504
2264;1232
3744;1704
3984;1232
2612;1036
2696;1860
4000;2004
2868;1616
3364;1612
2292;1208
3000;1104
2768;1880
2772;1100
3676;2040
2812;1620
2204;1044
3272;1244
3424;1608
3912;2036
2600;1984
3168;1420
2512;1704
2716;1964
3104;1408
2108;1716
3260;1420
2768;1856
3800;1696
2404;1848
2440;1404
2624;2004
3376;1536
2076;1560
3620;1508
3880;1572
3400;1644
2096;1560
3524;1508
2304;1268
3956;1656
2704;1856
3324;1268
3260;1780
2956;1476
2596;2004
2676;1956
3580;1876
3980;2944
3064;2384
3880;3532
2368;2508
2304;2880
2664;2724
3392;3860
2528;2892
4052;2424
3876;2276
3908;2592
3752;3920
2288;3944
3312;2140
3672;3092
2064;2944
2348;2236
3784;3460
2312;2296
2332;3984
2180;3224
3724;2788
2604;3772
3584;3616
3888;3596
3588;2380
2596;3476
2536;2780
3660;2572
2964;2064
2144;3272
3948;3788
3604;2992
3064;3936
3468;2684
3180;2824
2512;2180
3768;2116
3036;2896
2324;2464
2188;3880
2248;3052
2232;3696
3848;3008
2940;2280
2624;3236
3008;3356
3364;3020
3288;2636
2956;3744
6560;400
4596;348
7596;512
4484;436
7220;420
7508;468
5320;412
7180;352
7976;380
5944;412
5280;496
4572;468
7512;328
7280;384
6188;364
6804;300
7784;448
4856;356
4520;396
7188;280
4696;356
5876;504
5808;428
6580;264
5832;356
5060;504
6084;364
7348;380
6732;404
7216;496
7040;416
6240;444
8172;496
4904;500
6720;364
7136;420
7488;280
5912;332
4232;392
7520;408
5348;360
6800;376
7208;384
8188;432
6208;508
8116;492
5476;440
5484;328
8100;352
4580;276
4708;564
4152;936
5224;752
4656;668
4172;736
7832;896
4592;1008
8096;532
4152;936
4196;532
6348;808
4240;1028
7624;696
4976;612
5316;760
5672;772
7000;788
7348;596
7156;928
7860;764
5948;820
4760;548
4864;928
7204;900
7996;572
4176;688
4776;1024
7652;852
4880;556
5980;732
7992;792
4480;592
6396;548
5568;836
4228;728
5280;920
4728;820
5428;760
7284;852
7244;656
4740;1028
6932;568
4900;960
6000;592
6888;920
6772;544
6336;976
8116;748
7012;900
7636;704
7212;1200
6516;1532
4700;1196
6292;1340
7212;1340
7288;1676
7052;1244
4848;1036
6624;1936
7048;1580
4936;1296
4812;1408
7628;1944
7440;1236
4312;1208
6996;1216
6756;1816
4200;1624
7488;1820
4792;1524
5488;1804
5488;1312
6300;1644
6296;2036
5292;1156
5468;1916
6360;1888
6552;2016
4728;1764
6160;1532
8160;1428
7848;1244
5208;1648
4152;1836
6820;1804
6796;1928
6840;1908
5212;1640
6724;1436
8024;1668
5552;1840
6712;1624
8120;1524
6768;1796
6396;1832
7088;1260
5736;1396
4320;1972
5816;1924
6484;1168
7448;4096
5240;3292
6080;3084
5360;3784
7188;2352
7776;4012
7380;3764
4400;3524
4796;2496
6132;3504
5460;2232
7372;3408
7624;2484
4184;2452
6216;2960
5908;3876
7164;3652
7892;4100
5332;3464
4300;4028
4956;3260
7504;2400
5048;2632
6952;3328
6908;3916
5792;4028
6952;4000
4896;3844
7804;3356
4648;3280
4464;2520
4284;3456
4992;2724
6096;2764
5408;3404
7592;3944
5996;3708
5608;2812
7640;3672
4336;2860
7780;3808
7284;2068
5856;2892
6380;2308
4932;2816
7096;3384
5712;3924
5032;3124
8108;3332
7280;3656
10064;436
13960;492
11020;412
9584;328
13324;320
12104;416
10112;352
14312;332
14560;472
10452;456
15124;352
16168;348
10928;508
12928;328
11260;420
15584;284
14076;264
16132;328
11392;456
16304;468
16252;472
15468;508
10936;300
8700;372
12980;276
12696;372
12924;344
15688;512
10048;316
12584;444
8876;484
11776;476
9872;384
13072;276
15564;392
13904;304
15388;320
12076;364
13940;476
10912;328
11580;364
9168;436
12800;344
13496;408
12936;396
9756;328
14936;288
12736;324
10368;384
10592;424
12248;916
16212;660
12596;940
14340;976
9432;608
14796;800
14240;980
16192;848
8236;608
15704;880
9232;920
11764;952
11664;1020
12592;844
12840;860
10332;1012
13824;564
8948;616
15724;532
10228;676
15424;980
8204;952
11508;648
13140;676
12684;608
14100;772
9544;896
10904;568
14688;828
12032;952
9688;612
8212;732
16008;592
10368;744
15484;524
8328;864
10168;948
10360;1004
9356;748
14472;604
9872;620
13328;892
13096;656
14464;652
10536;584
8332;684
15404;872
11684;668
14940;968
11752;604
9840;1312
10212;1812
13952;1904
13348;1312
12252;1592
9576;1536
12864;1080
13136;1448
11284;1828
13036;1136
12116;2040
14516;1256
12144;2048
9356;1052
14112;1676
10356;1820
15088;1776
11024;1992
9388;1060
9300;1056
12488;1468
8848;1148
14716;1612
15000;1892
14784;1196
10696;1596
9564;1660
9488;1444
10740;1696
14596;1160
13276;1920
12104;1144
12200;1204
15312;1264
15624;1140
13260;1384
10152;1052
10444;1048
10880;2044
13876;1556
10928;1788
10272;1576
10128;1088
13684;1904
12652;1156
12504;1184
16324;1960
14096;1140
16380;1368
14220;1348
12372;2472
10084;2984
8236;2232
8396;3052
8948;3984
14156;3620
10652;2784
8772;3768
11872;3368
12260;3756
13436;3160
9472;3576
10152;2264
11132;2964
8948;3692
9324;3956
12820;3324
13556;2404
15676;2084
14240;2872
12972;3296
12168;3952
14228;4072
11396;3056
10660;2076
14912;2148
12012;3468
8352;3424
8216;3592
13232;2476
11556;3024
15072;4064
9176;2632
12780;2432
8912;3000
14960;3576
15704;2396
9760;2596
14656;2356
9216;3832
10336;3020
12972;3120
13356;3660
13540;3352
15612;3164
12020;2356
11516;2608
9980;2688
9924;2724
15560;3960
