op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_sort_key,_repr_fn,meta,input_shapes,input_contiguous,contiguous,latency,fw_latency,bw_latency,acc_latency,output_shape,dtype,Name
call_method,unsqueeze,{arange: None},"(arange, 0)",{},{transformer_wpe: None},,arange,transformer_wte,False,"(36,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>)})}",[[1024]],[True],True,0.005119999963790178,0.005119999963790178,0.0,0.0,"(1, 1024)",torch.int64,unsqueeze
call_module,transformer.wte,{view: None},"(view,)",{},{add_1: None},,unsqueeze,transformer_wpe,False,"(37,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.wte': ('transformer.wte', <class 'torch.nn.modules.sparse.Embedding'>)})}","[[1, 1024]]",[True],True,0.9811840035021305,0.03500799909234047,0.3371840000152588,0.6089920043945313,"(1, 1024, 1280)",torch.float32,transformer_wte
call_module,transformer.wpe,{unsqueeze: None},"(unsqueeze,)",{},{add_1: None},,transformer_wte,add_1,False,"(38,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.wpe': ('transformer.wpe', <class 'torch.nn.modules.sparse.Embedding'>)})}","[[1, 1024]]",[True],True,0.16896000020205973,0.03711999952793121,0.1075200006365776,0.024320000037550926,"(1, 1024, 1280)",torch.float32,transformer_wpe
call_function,<built-in function add>,"{transformer_wte: None, transformer_wpe: None}","(transformer_wte, transformer_wpe)",{},{transformer_drop: None},,transformer_wpe,transformer_drop,False,"(39,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>)})}","[[1, 1024, 1280], [1, 1024, 1280]]","[True, True]",True,0.03132800003513694,0.02457600012421608,0.0067519999109208586,0.0,"(1, 1024, 1280)",torch.float32,add_1
call_module,transformer.drop,{add_1: None},"(add_1,)",{},"{size_2: None, transformer_h_0_ln_1: None, add_10: None}",,add_1,getitem_3,False,"(40,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.drop': ('transformer.drop', <class 'torch.nn.modules.dropout.Dropout'>)})}","[[1, 1024, 1280]]",[True],True,0.07641599997878074,0.032671999931335446,0.043744000047445296,0.0,"(1, 1024, 1280)",torch.float32,transformer_drop
call_function,<built-in function getitem>,{size: None},"(size, slice(1, None, None))",{},{add_2: None},,transformer_drop,add_2,False,"(41,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>)})}",[[1]],[True],True,0.004928000085055828,0.004928000085055828,0.0,0.0,"(1,)",,getitem_3
call_function,<built-in function add>,{getitem_3: None},"((-1,), getitem_3)",{},{add_3: None},,getitem_3,size_2,False,"(42,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>)})}",[[1]],[True],True,0.005632000043988228,0.005632000043988228,0.0,0.0,"(1,)",,add_2
call_method,size,{transformer_drop: None},"(transformer_drop, -1)",{},{add_3: None},,add_2,add_3,False,"(43,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>)})}","[[1, 1024, 1280]]",[True],True,0.005312000028789043,0.005312000028789043,0.0,0.0,"(1,)",,size_2
call_function,<built-in function add>,"{add_2: None, size_2: None}","(add_2, (size_2,))",{},{view_13: None},,size_2,transformer_h_0_ln_1,False,"(44,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>)})}","[[1], [1]]","[True, True]",True,0.0057599999941885475,0.0057599999941885475,0.0,0.0,"(1,)",,add_3
call_module,transformer.h.0.ln_1,{transformer_drop: None},"(transformer_drop,)",{},"{size_3: None, size_4: None, view_1: None}",,add_3,size_3,False,"(45,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.ln_1': ('transformer.h.0.ln_1', <class 'torch.nn.modules.normalization.LayerNorm'>)})}","[[1, 1024, 1280]]",[True],True,0.14595199897885325,0.03692799955606461,0.07772799879312516,0.031296000629663465,"(1, 1024, 1280)",torch.float32,transformer_h_0_ln_1
call_method,size,{transformer_h_0_ln_1: None},"(transformer_h_0_ln_1,)",{},{getitem_4: None},,transformer_h_0_ln_1,getitem_4,False,"(46,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), 'transformer.h.0.attn.c_attn': ('transformer.h.0.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)})}","[[1, 1024, 1280]]",[True],True,0.0049600000493228436,0.0049600000493228436,0.0,0.0,"(1,)",,size_3
call_function,<built-in function getitem>,{size_3: None},"(size_3, slice(None, -1, None))",{},{add_4: None},,size_3,add_4,False,"(47,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), 'transformer.h.0.attn.c_attn': ('transformer.h.0.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)})}",[[1]],[True],True,0.005216000135987997,0.005216000135987997,0.0,0.0,"(1,)",,getitem_4
call_function,<built-in function add>,{getitem_4: None},"(getitem_4, (3840,))",{},{view_2: None},,getitem_4,transformer_h_0_attn_c_attn_bias,False,"(48,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), 'transformer.h.0.attn.c_attn': ('transformer.h.0.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)})}",[[1]],[True],True,0.004960000142455101,0.004960000142455101,0.0,0.0,"(1,)",,add_4
get_attr,transformer.h.0.attn.c_attn.bias,{},(),{},{addmm: None},,add_4,size_4,False,"(49,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), 'transformer.h.0.attn.c_attn': ('transformer.h.0.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)})}",[],[],True,0.0,0.0,0.0,0.0,"(3840,)",torch.float32,transformer_h_0_attn_c_attn_bias
call_method,size,{transformer_h_0_ln_1: None},"(transformer_h_0_ln_1, -1)",{},{view_1: None},,transformer_h_0_attn_c_attn_bias,view_1,False,"(50,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), 'transformer.h.0.attn.c_attn': ('transformer.h.0.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)})}","[[1, 1024, 1280]]",[True],True,0.006047999951988459,0.006047999951988459,0.0,0.0,"(1,)",,size_4
call_method,view,"{transformer_h_0_ln_1: None, size_4: None}","(transformer_h_0_ln_1, -1, size_4)",{},{addmm: None},,size_4,transformer_h_0_attn_c_attn_weight,False,"(51,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), 'transformer.h.0.attn.c_attn': ('transformer.h.0.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)})}","[[1, 1024, 1280], [1]]","[True, True]",True,0.00614400003105402,0.00614400003105402,0.0,0.0,"(1024, 1280)",torch.float32,view_1
get_attr,transformer.h.0.attn.c_attn.weight,{},(),{},{addmm: None},,view_1,addmm,False,"(52,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), 'transformer.h.0.attn.c_attn': ('transformer.h.0.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)})}",[],[],True,0.0,0.0,0.0,0.0,"(1280, 3840)",torch.float32,transformer_h_0_attn_c_attn_weight
call_function,<built-in method addmm of type object at 0x7faa4deac600>,"{transformer_h_0_attn_c_attn_bias: None, view_1: None, transformer_h_0_attn_c_attn_weight: None}","(transformer_h_0_attn_c_attn_bias, view_1, transformer_h_0_attn_c_attn_weight)",{},{view_2: None},,transformer_h_0_attn_c_attn_weight,view_2,False,"(53,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), 'transformer.h.0.attn.c_attn': ('transformer.h.0.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)})}","[[3840], [1024, 1280], [1280, 3840]]","[True, True, True]",True,1.1000957883894444,0.3610879898071289,0.6812157988548279,0.05779199972748757,"(1024, 3840)",torch.float32,addmm
call_method,view,"{addmm: None, add_4: None}","(addmm, add_4)",{},{split: None},,addmm,split,False,"(54,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), 'transformer.h.0.attn.c_attn': ('transformer.h.0.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)})}","[[1024, 3840], [1]]","[True, True]",True,0.008191999886184931,0.008191999886184931,0.0,0.0,"(1, 1024, 3840)",torch.float32,view_2
call_method,split,{view_2: None},"(view_2, 1280)",{'dim': 2},"{getitem_5: None, getitem_6: None, getitem_7: None}",,view_2,getitem_5,False,"(55,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[1, 1024, 3840]]",[True],True,0.013279999792575835,0.013279999792575835,0.0,0.0,"(1,)",,split
call_function,<built-in function getitem>,{split: None},"(split, 0)",{},"{size_5: None, view_3: None}",,split,getitem_6,False,"(56,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}",[[1]],[True],False,0.005855999980121851,0.005855999980121851,0.0,0.0,"(1, 1024, 1280)",torch.float32,getitem_5
call_function,<built-in function getitem>,{split: None},"(split, 1)",{},"{size_6: None, view_4: None}",,getitem_5,getitem_7,False,"(57,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}",[[1]],[True],False,0.006015999987721443,0.006015999987721443,0.0,0.0,"(1, 1024, 1280)",torch.float32,getitem_6
call_function,<built-in function getitem>,{split: None},"(split, 2)",{},"{size_7: None, view_5: None}",,getitem_6,size_5,False,"(58,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}",[[1]],[True],False,0.00614400003105402,0.00614400003105402,0.0,0.0,"(1, 1024, 1280)",torch.float32,getitem_7
call_method,size,{getitem_5: None},"(getitem_5,)",{},{getitem_8: None},,getitem_7,getitem_8,False,"(59,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[1, 1024, 1280]]",[False],True,0.005471999943256378,0.005471999943256378,0.0,0.0,"(1,)",,size_5
call_function,<built-in function getitem>,{size_5: None},"(size_5, slice(None, -1, None))",{},{add_5: None},,size_5,add_5,False,"(60,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}",[[1]],[True],True,0.005408000014722347,0.005408000014722347,0.0,0.0,"(1,)",,getitem_8
call_function,<built-in function add>,{getitem_8: None},"(getitem_8, (20, 64))",{},{view_3: None},,getitem_8,view_3,False,"(61,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}",[[1]],[True],True,0.005504000000655651,0.005504000000655651,0.0,0.0,"(1,)",,add_5
call_method,view,"{getitem_5: None, add_5: None}","(getitem_5, add_5)",{},{permute: None},,add_5,permute,False,"(62,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[1, 1024, 1280], [1]]","[False, True]",False,0.006495999917387962,0.006495999917387962,0.0,0.0,"(1, 1024, 20, 64)",torch.float32,view_3
call_method,permute,{view_3: None},"(view_3, 0, 2, 1, 3)",{},"{matmul: None, size_9: None}",,view_3,size_6,False,"(63,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[1, 1024, 20, 64]]",[False],False,0.006527999881654978,0.006527999881654978,0.0,0.0,"(1, 20, 1024, 64)",torch.float32,permute
call_method,size,{getitem_6: None},"(getitem_6,)",{},{getitem_9: None},,permute,getitem_9,False,"(64,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[1, 1024, 1280]]",[False],True,0.004896000120788812,0.004896000120788812,0.0,0.0,"(1,)",,size_6
call_function,<built-in function getitem>,{size_6: None},"(size_6, slice(None, -1, None))",{},{add_6: None},,size_6,add_6,False,"(65,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}",[[1]],[True],True,0.006080000009387731,0.006080000009387731,0.0,0.0,"(1,)",,getitem_9
call_function,<built-in function add>,{getitem_9: None},"(getitem_9, (20, 64))",{},{view_4: None},,getitem_9,view_4,False,"(66,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}",[[1]],[True],True,0.005824000015854836,0.005824000015854836,0.0,0.0,"(1,)",,add_6
call_method,view,"{getitem_6: None, add_6: None}","(getitem_6, add_6)",{},{permute_1: None},,add_6,permute_1,False,"(67,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[1, 1024, 1280], [1]]","[False, True]",False,0.006816000025719404,0.006816000025719404,0.0,0.0,"(1, 1024, 20, 64)",torch.float32,view_4
call_method,permute,{view_4: None},"(view_4, 0, 2, 1, 3)",{},"{transpose: None, size_10: None}",,view_4,size_7,False,"(68,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[1, 1024, 20, 64]]",[False],False,0.006303999945521355,0.006303999945521355,0.0,0.0,"(1, 20, 1024, 64)",torch.float32,permute_1
call_method,size,{getitem_7: None},"(getitem_7,)",{},{getitem_10: None},,permute_1,getitem_10,False,"(69,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[1, 1024, 1280]]",[False],True,0.0057599999941885475,0.0057599999941885475,0.0,0.0,"(1,)",,size_7
call_function,<built-in function getitem>,{size_7: None},"(size_7, slice(None, -1, None))",{},{add_7: None},,size_7,add_7,False,"(70,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}",[[1]],[True],True,0.0057599999941885475,0.0057599999941885475,0.0,0.0,"(1,)",,getitem_10
call_function,<built-in function add>,{getitem_10: None},"(getitem_10, (20, 64))",{},{view_5: None},,getitem_10,view_5,False,"(71,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}",[[1]],[True],True,0.005248000100255013,0.005248000100255013,0.0,0.0,"(1,)",,add_7
call_method,view,"{getitem_7: None, add_7: None}","(getitem_7, add_7)",{},{permute_2: None},,add_7,permute_2,False,"(72,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[1, 1024, 1280], [1]]","[False, True]",False,0.006656000018119812,0.006656000018119812,0.0,0.0,"(1, 1024, 20, 64)",torch.float32,view_5
call_method,permute,{view_5: None},"(view_5, 0, 2, 1, 3)",{},"{size_8: None, getattr_9: None, matmul_1: None}",,view_5,transpose,False,"(73,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[1, 1024, 20, 64]]",[False],False,0.006527999881654978,0.006527999881654978,0.0,0.0,"(1, 20, 1024, 64)",torch.float32,permute_2
call_method,transpose,{permute_1: None},"(permute_1, -1, -2)",{},{matmul: None},,permute_2,matmul,False,"(74,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[1, 20, 1024, 64]]",[False],False,0.005632000043988228,0.005632000043988228,0.0,0.0,"(1, 20, 64, 1024)",torch.float32,transpose
