13970;420
16290;474
16078;468
13656;327
12221;453
15052;511
16263;374
14494;299
15104;369
9622;377
14119;258
11523;265
14130;499
10381;313
9169;435
14105;328
13021;984
10554;944
12166;728
11872;570
10450;633
10537;899
8624;947
14282;568
9929;588
16005;674
8687;663
14177;657
9487;763
9455;525
15016;666
11181;994
10488;819
15896;934
13719;967
8409;806
10015;672
9176;545
11036;677
8371;918
15133;978
12420;826
11917;946
10762;791
9699;899
10243;729
14753;570
11779;914
11202;592
15867;1001
13324;927
14426;681
9088;893
15143;712
12615;624
9903;592
14135;856
8652;758
12816;679
9937;579
11664;524
13257;705
11498;546
12130;788
9586;558
16119;559
8980;1669
9720;1657
8331;1755
12819;1840
11385;1669
14593;1753
10315;1224
13621;1859
9847;1332
8581;1807
16007;1101
12946;1355
10675;1973
9483;1216
11987;1466
10500;1354
13786;1941
10342;1719
12958;1762
15252;1106
14543;1514
11614;1178
10689;2043
9788;1055
10529;1658
9621;2046
9734;1956
13332;1372
13036;1355
9309;1598
14145;1748
9654;1170
11128;1968
12419;1994
12387;1930
10494;1278
16192;1106
14148;1612
14761;1862
10306;1927
14201;1667
14315;1195
14962;1946
12499;1112
9127;1526
8323;1341
9918;1620
14350;1349
14734;1174
11847;1820
15766;2431
13909;3957
15868;3953
9980;2400
11146;2492
14696;3823
11461;3693
13578;2313
13391;3451
16160;2919
15995;2517
12753;3910
8820;2686
15892;2645
11690;3360
8706;3606
9215;3529
15239;3988
11689;2270
11658;2142
15122;3154
12322;2770
9562;2629
9327;3170
14829;2383
13080;3898
15069;2925
12443;2802
9073;2427
15214;3449
13057;2722
11446;3479
15059;4021
15983;2707
15349;3501
14568;2089
11446;2367
10562;3375
13378;2107
10658;3927
10609;4094
13377;2514
14851;3125
8253;3894
10252;3889
9789;2198
11774;2817
15077;2729
14378;2934
13896;2908
