op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_repr_fn,meta,input_shapes,input_contiguous,contiguous,latency,fw_latency,bw_latency,acc_latency,output_shape,dtype,Name
call_function,<built-in function getitem>,{size: None},"(size, -1)",{},{add_1: None},,ones,add_1,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}",[[1]],[True],True,0.012204800173640252,0.012204800173640252,0,0,"(1,)",,getitem_3
call_function,<built-in function add>,{getitem_3: None},"(getitem_3, 0)",{},{sub: None},,getitem_3,size_1,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}",[[1]],[True],True,0.012166400253772736,0.012166400253772736,0,0,"(1,)",,add_1
call_method,size,{ones: None},"(ones,)",{},{},,add_1,getitem_4,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2, 2048]]",[True],True,0.012767999991774559,0.012767999991774559,0,0,"(1,)",,size_1
call_function,<built-in function getitem>,{size: None},"(size, -1)",{},"{gt: None, sub: None, full: None, add_3: None, expand: None, expand_1: None}",,size_1,size_2,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}",[[1]],[True],True,0.012006399780511856,0.012006399780511856,0,0,"(1,)",,getitem_4
call_method,size,{ones: None},"(ones,)",{},{getitem_5: None},,getitem_4,getitem_5,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2, 2048]]",[True],True,0.012345600314438343,0.012345600314438343,0,0,"(1,)",,size_2
call_function,<built-in function getitem>,{size_2: None},"(size_2, 0)",{},{expand: None},,size_2,gt,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}",[[1]],[True],True,0.01175680011510849,0.01175680011510849,0,0,"(1,)",,getitem_5
call_function,<built-in function gt>,{getitem_4: None},"(getitem_4, 1)",{},{},,getitem_5,sub,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}",[[1]],[True],True,0.011737599968910217,0.011737599968910217,0,0,"(1,)",,gt
call_function,<built-in function sub>,"{add_1: None, getitem_4: None}","(add_1, getitem_4)",{},"{gt_1: None, add_3: None}",,gt,getattr_2,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[1], [1]]","[True, True]",True,0.011641599982976914,0.011641599982976914,0,0,"(1,)",,sub
call_function,<built-in function getattr>,{model_decoder_embed_tokens: None},"(model_decoder_embed_tokens, 'dtype')",{},"{finfo: None, to: None, to_1: None, finfo_1: None, finfo_2: None}",,sub,finfo,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2, 2048, 2048]]",[True],True,0.011872000060975552,0.011872000060975552,0,0,"(1,)",,getattr_2
call_function,<class 'torch.finfo'>,{getattr_2: None},"(getattr_2,)",{},{getattr_3: None},,getattr_2,getattr_3,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}",[[1]],[True],True,0.01191679984331131,0.01191679984331131,0,0,"(1,)",,finfo
call_function,<built-in function getattr>,{finfo: None},"(finfo, 'min')",{},{full: None},,finfo,getattr_4,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}",[[1]],[True],True,0.011814399808645248,0.011814399808645248,0,0,"(1,)",,getattr_3
call_function,<built-in function getattr>,{ones: None},"(ones, 'device')",{},"{full: None, arange: None}",,getattr_3,full,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2, 2048]]",[True],True,0.011987200006842613,0.011987200006842613,0,0,"(1,)",,getattr_4
call_function,<built-in method full of type object at 0x7fe8ea474d60>,"{getitem_4: None, getattr_3: None, getattr_4: None}","((getitem_4, getitem_4), getattr_3)",{'device': getattr_4},"{size_3: None, size_4: None, masked_fill_: None, to: None}",,getattr_4,size_3,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[1], [1], [1]]","[True, True, True]",True,0.04184959977865219,0.04184959977865219,0,0,"(2048, 2048)",torch.float32,full
call_method,size,{full: None},"(full, -1)",{},{arange: None},,full,arange,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2048, 2048]]",[True],True,0.012211200036108493,0.012211200036108493,0,0,"(1,)",,size_3
call_function,<built-in method arange of type object at 0x7fe8ea474d60>,"{size_3: None, getattr_4: None}","(size_3,)",{'device': getattr_4},"{add_2: None, lt: None}",,size_3,add_2,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[1], [1]]","[True, True]",True,0.024192000180482863,0.024192000180482863,0,0,"(2048,)",torch.int64,arange
call_function,<built-in function add>,{arange: None},"(arange, 1)",{},{view_1: None},,arange,size_4,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}",[[2048]],[True],True,0.026764800027012824,0.026764800027012824,0,0,"(2048,)",torch.int64,add_2
call_method,size,{full: None},"(full, -1)",{},{view_1: None},,add_2,view_1,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2048, 2048]]",[True],True,0.01235199999064207,0.01235199999064207,0,0,"(1,)",,size_4
call_method,view,"{add_2: None, size_4: None}","(add_2, size_4, 1)",{},{lt: None},,size_4,lt,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2048], [1]]","[True, True]",True,0.014918399974703789,0.014918399974703789,0,0,"(2048, 1)",torch.int64,view_1
call_function,<built-in function lt>,"{arange: None, view_1: None}","(arange, view_1)",{},{masked_fill_: None},,view_1,masked_fill_,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2048], [2048, 1]]","[True, True]",True,0.09116160124540329,0.09116160124540329,0,0,"(2048, 2048)",torch.bool,lt
call_method,masked_fill_,"{full: None, lt: None}","(full, lt, 0)",{},{},,lt,to,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2048, 2048], [2048, 2048]]","[True, True]",True,0.07956480234861374,0.07956480234861374,0,0,"(2048, 2048)",torch.float32,masked_fill_
call_method,to,"{full: None, getattr_2: None}","(full, getattr_2)",{},{getitem_6: None},,masked_fill_,gt_1,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2048, 2048], [1]]","[True, True]",True,0.01257600001990795,0.01257600001990795,0,0,"(2048, 2048)",torch.float32,to
call_function,<built-in function gt>,{sub: None},"(sub, 0)",{},{},,to,getitem_6,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}",[[1]],[True],True,0.011660800129175187,0.011660800129175187,0,0,"(1,)",,gt_1
call_function,<built-in function getitem>,{to: None},"(to, (None, None, slice(None, None, None), slice(None, None, None)))",{},{expand: None},,gt_1,add_3,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2048, 2048]]",[True],True,0.023526400700211524,0.023526400700211524,0,0,"(1, 1, 2048, 2048)",torch.float32,getitem_6
call_function,<built-in function add>,"{getitem_4: None, sub: None}","(getitem_4, sub)",{},{expand: None},,getitem_6,expand,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[1], [1]]","[True, True]",True,0.011616000346839428,0.011616000346839428,0,0,"(1,)",,add_3
call_method,expand,"{getitem_6: None, getitem_5: None, getitem_4: None, add_3: None}","(getitem_6, getitem_5, 1, getitem_4, add_3)",{},{masked_fill_1: None},,add_3,size_5,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[1, 1, 2048, 2048], [1], [1], [1]]","[True, True, True, True]",False,0.01621119976043701,0.01621119976043701,0,0,"(2, 1, 2048, 2048)",torch.float32,expand
call_method,size,{ones: None},"(ones,)",{},"{getitem_7: None, getitem_8: None}",,expand,getitem_7,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2, 2048]]",[True],True,0.01219200026243925,0.01219200026243925,0,0,"(1,)",,size_5
call_function,<built-in function getitem>,{size_5: None},"(size_5, 0)",{},{expand_1: None},,size_5,getitem_8,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}",[[1]],[True],True,0.011564800143241882,0.011564800143241882,0,0,"(1,)",,getitem_7
call_function,<built-in function getitem>,{size_5: None},"(size_5, 1)",{},{expand_1: None},,getitem_7,getitem_9,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}",[[1]],[True],True,0.011539200134575368,0.011539200134575368,0,0,"(1,)",,getitem_8
call_function,<built-in function getitem>,{ones: None},"(ones, (slice(None, None, None), None, None, slice(None, None, None)))",{},{expand_1: None},,getitem_8,expand_1,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2, 2048]]",[True],True,0.022815999761223792,0.022815999761223792,0,0,"(2, 1, 1, 2048)",torch.float32,getitem_9
call_method,expand,"{getitem_9: None, getitem_7: None, getitem_4: None, getitem_8: None}","(getitem_9, getitem_7, 1, getitem_4, getitem_8)",{},{to_1: None},,getitem_9,to_1,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2, 1, 1, 2048], [1], [1], [1]]","[True, True, True, True]",False,0.01605119965970516,0.01605119965970516,0,0,"(2, 1, 2048, 2048)",torch.float32,expand_1
call_method,to,"{expand_1: None, getattr_2: None}","(expand_1, getattr_2)",{},{sub_1: None},,expand_1,sub_1,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2, 1, 2048, 2048], [1]]","[False, True]",False,0.012556800059974194,0.012556800059974194,0,0,"(2, 1, 2048, 2048)",torch.float32,to_1
call_function,<built-in function sub>,{to_1: None},"(1.0, to_1)",{},"{to_2: None, masked_fill: None}",,to_1,to_2,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2, 1, 2048, 2048]]",[False],True,0.1622400015592575,0.1622400015592575,0,0,"(2, 1, 2048, 2048)",torch.float32,sub_1
call_method,to,{sub_1: None},"(sub_1, torch.bool)",{},{masked_fill: None},,sub_1,finfo_1,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2, 1, 2048, 2048]]",[True],True,0.16755200028419495,0.16755200028419495,0,0,"(2, 1, 2048, 2048)",torch.bool,to_2
call_function,<class 'torch.finfo'>,{getattr_2: None},"(getattr_2,)",{},{getattr_5: None},,to_2,getattr_5,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}",[[1]],[True],True,0.011827199906110763,0.011827199906110763,0,0,"(1,)",,finfo_1
call_function,<built-in function getattr>,{finfo_1: None},"(finfo_1, 'min')",{},{masked_fill: None},,finfo_1,masked_fill,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}",[[1]],[True],True,0.011635199934244157,0.011635199934244157,0,0,"(1,)",,getattr_5
call_method,masked_fill,"{sub_1: None, to_2: None, getattr_5: None}","(sub_1, to_2, getattr_5)",{},{to_3: None},,getattr_5,getattr_6,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2, 1, 2048, 2048], [2, 1, 2048, 2048], [1]]","[True, True, True]",True,0.2839360058307648,0.2839360058307648,0,0,"(2, 1, 2048, 2048)",torch.float32,masked_fill
call_function,<built-in function getattr>,{ones: None},"(ones, 'device')",{},{to_3: None},,masked_fill,to_3,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2, 2048]]",[True],True,0.011820799671113491,0.011820799671113491,0,0,"(1,)",,getattr_6
call_method,to,"{masked_fill: None, getattr_6: None}","(masked_fill, getattr_6)",{},{bool_1: None},,getattr_6,bool_1,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2, 1, 2048, 2048], [1]]","[True, True]",True,0.013049599900841712,0.013049599900841712,0,0,"(2, 1, 2048, 2048)",torch.float32,to_3
call_method,bool,{to_3: None},"(to_3,)",{},{masked_fill_1: None},,to_3,finfo_2,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2, 1, 2048, 2048]]",[True],True,0.16715520322322847,0.16715520322322847,0,0,"(2, 1, 2048, 2048)",torch.bool,bool_1
call_function,<class 'torch.finfo'>,{getattr_2: None},"(getattr_2,)",{},{getattr_7: None},,bool_1,getattr_7,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}",[[1]],[True],True,0.011865600012242794,0.011865600012242794,0,0,"(1,)",,finfo_2
call_function,<built-in function getattr>,{finfo_2: None},"(finfo_2, 'min')",{},{masked_fill_1: None},,finfo_2,masked_fill_1,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}",[[1]],[True],True,0.011571200005710125,0.011571200005710125,0,0,"(1,)",,getattr_7
call_method,masked_fill,"{expand: None, bool_1: None, getattr_7: None}","(expand, bool_1, getattr_7)",{},"{size_9: None, add_6: None}",,getattr_7,long,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2, 1, 2048, 2048], [2, 1, 2048, 2048], [1]]","[False, True, True]",True,0.2803456008434296,0.2803456008434296,0,0,"(2, 1, 2048, 2048)",torch.float32,masked_fill_1
call_method,long,{ones: None},"(ones,)",{},"{cumsum: None, type_as: None, mul: None}",,masked_fill_1,cumsum,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>), ('model.decoder.embed_positions', <class 'transformers.models.opt.modeling_opt.OPTLearnedPositionalEmbedding'>)])}","[[2, 2048]]",[True],True,0.025248000025749208,0.025248000025749208,0,0,"(2, 2048)",torch.int64,long
call_function,<built-in method cumsum of type object at 0x7fe8ea474d60>,{long: None},"(long,)",{'dim': 1},{type_as: None},,long,type_as,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>), ('model.decoder.embed_positions', <class 'transformers.models.opt.modeling_opt.OPTLearnedPositionalEmbedding'>)])}","[[2, 2048]]",[True],True,0.021862399578094483,0.021862399578094483,0,0,"(2, 2048)",torch.int64,cumsum
call_method,type_as,"{cumsum: None, long: None}","(cumsum, long)",{},{mul: None},,cumsum,mul,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>), ('model.decoder.embed_positions', <class 'transformers.models.opt.modeling_opt.OPTLearnedPositionalEmbedding'>)])}","[[2, 2048], [2, 2048]]","[True, True]",True,0.012569599784910679,0.012569599784910679,0,0,"(2, 2048)",torch.int64,type_as
call_function,<built-in function mul>,"{type_as: None, long: None}","(type_as, long)",{},{long_1: None},,type_as,long_1,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>), ('model.decoder.embed_positions', <class 'transformers.models.opt.modeling_opt.OPTLearnedPositionalEmbedding'>)])}","[[2, 2048], [2, 2048]]","[True, True]",True,0.02259200029075146,0.02259200029075146,0,0,"(2, 2048)",torch.int64,mul
call_method,long,{mul: None},"(mul,)",{},{sub_2: None},,mul,sub_2,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>), ('model.decoder.embed_positions', <class 'transformers.models.opt.modeling_opt.OPTLearnedPositionalEmbedding'>)])}","[[2, 2048]]",[True],True,0.012057599984109402,0.012057599984109402,0,0,"(2, 2048)",torch.int64,long_1
call_function,<built-in function sub>,{long_1: None},"(long_1, 1)",{},{getitem_10: None},,long_1,getitem_10,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>), ('model.decoder.embed_positions', <class 'transformers.models.opt.modeling_opt.OPTLearnedPositionalEmbedding'>)])}","[[2, 2048]]",[True],True,0.028089600056409834,0.028089600056409834,0,0,"(2, 2048)",torch.int64,sub_2
call_function,<built-in function getitem>,{sub_2: None},"(sub_2, (slice(None, None, None), slice(0, None, None)))",{},{add_4: None},,sub_2,add_4,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>), ('model.decoder.embed_positions', <class 'transformers.models.opt.modeling_opt.OPTLearnedPositionalEmbedding'>)])}","[[2, 2048]]",[True],True,0.01902720034122467,0.01902720034122467,0,0,"(2, 2048)",torch.int64,getitem_10
call_function,<built-in function add>,{getitem_10: None},"(getitem_10, 2)",{},{embedding: None},,getitem_10,model_decoder_embed_positions_weight,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>), ('model.decoder.embed_positions', <class 'transformers.models.opt.modeling_opt.OPTLearnedPositionalEmbedding'>)])}","[[2, 2048]]",[True],True,0.02720640040934086,0.02720640040934086,0,0,"(2, 2048)",torch.int64,add_4
get_attr,model.decoder.embed_positions.weight,{},(),{},{embedding: None},,add_4,embedding,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>), ('model.decoder.embed_positions', <class 'transformers.models.opt.modeling_opt.OPTLearnedPositionalEmbedding'>)])}",[],[],True,0.0,0.0,0,0,"(2050, 2048)",torch.float32,model_decoder_embed_positions_weight
call_function,<function embedding at 0x7fe85c86b700>,"{add_4: None, model_decoder_embed_positions_weight: None}","(add_4, model_decoder_embed_positions_weight)","{'padding_idx': None, 'max_norm': None, 'norm_type': 2.0, 'scale_grad_by_freq': False, 'sparse': False}",{add_5: None},,model_decoder_embed_positions_weight,add_5,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>), ('model.decoder.embed_positions', <class 'transformers.models.opt.modeling_opt.OPTLearnedPositionalEmbedding'>)])}","[[2, 2048], [2050, 2048]]","[True, True]",True,0.38094080090522764,0.38094080090522764,0,0,"(2, 2048, 2048)",torch.float32,embedding
call_function,<built-in function add>,"{model_decoder_embed_tokens: None, embedding: None}","(model_decoder_embed_tokens, embedding)",{},"{model_decoder_layers_0_self_attn_layer_norm: None, add_7: None}",,embedding,model_decoder_layers_0_self_attn_layer_norm,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>)])}","[[2, 2048, 2048], [2, 2048, 2048]]","[True, True]",True,0.19211519956588746,0.19211519956588746,0,0,"(2, 2048, 2048)",torch.float32,add_5
call_module,model.decoder.layers.0.self_attn_layer_norm,{add_5: None},"(add_5,)",{},"{size_6: None, model_decoder_layers_0_self_attn_q_proj: None, model_decoder_layers_0_self_attn_k_proj: None, model_decoder_layers_0_self_attn_v_proj: None}",,add_5,size_6,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>), ('model.decoder.layers.0', <class 'transformers.models.opt.modeling_opt.OPTDecoderLayer'>), ('model.decoder.layers.0.self_attn_layer_norm', <class 'torch.nn.modules.normalization.LayerNorm'>)])}","[[2, 2048, 2048]]",[True],True,0.251008003950119,0.251008003950119,0,0,"(2, 2048, 2048)",torch.float32,model_decoder_layers_0_self_attn_layer_norm
call_method,size,{model_decoder_layers_0_self_attn_layer_norm: None},"(model_decoder_layers_0_self_attn_layer_norm,)",{},"{getitem_11: None, getitem_12: None, getitem_13: None}",,model_decoder_layers_0_self_attn_layer_norm,getitem_11,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>), ('model.decoder.layers.0', <class 'transformers.models.opt.modeling_opt.OPTDecoderLayer'>), ('model.decoder.layers.0.self_attn', <class 'transformers.models.opt.modeling_opt.OPTAttention'>)])}","[[2, 2048, 2048]]",[True],True,0.011712000146508217,0.011712000146508217,0,0,"(1,)",,size_6
call_function,<built-in function getitem>,{size_6: None},"(size_6, 0)",{},"{view_2: None, view_3: None, mul_2: None, view_4: None, mul_3: None, ne_1: None, view_8: None, mul_4: None, mul_5: None, view_10: None, reshape: None}",,size_6,getitem_12,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>), ('model.decoder.layers.0', <class 'transformers.models.opt.modeling_opt.OPTDecoderLayer'>), ('model.decoder.layers.0.self_attn', <class 'transformers.models.opt.modeling_opt.OPTAttention'>)])}",[[1]],[True],True,0.011289600096642972,0.011289600096642972,0,0,"(1,)",,getitem_11
call_function,<built-in function getitem>,{size_6: None},"(size_6, 1)",{},"{view_4: None, ne: None, ne_1: None, view_8: None, view_9: None, ne_2: None, view_10: None, reshape: None}",,getitem_11,getitem_13,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>), ('model.decoder.layers.0', <class 'transformers.models.opt.modeling_opt.OPTDecoderLayer'>), ('model.decoder.layers.0.self_attn', <class 'transformers.models.opt.modeling_opt.OPTAttention'>)])}",[[1]],[True],True,0.011129599995911121,0.011129599995911121,0,0,"(1,)",,getitem_12
call_function,<built-in function getitem>,{size_6: None},"(size_6, 2)",{},{},,getitem_12,model_decoder_layers_0_self_attn_q_proj,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>), ('model.decoder.layers.0', <class 'transformers.models.opt.modeling_opt.OPTDecoderLayer'>), ('model.decoder.layers.0.self_attn', <class 'transformers.models.opt.modeling_opt.OPTAttention'>)])}",[[1]],[True],True,0.01163520012050867,0.01163520012050867,0,0,"(1,)",,getitem_13
call_module,model.decoder.layers.0.self_attn.q_proj,{model_decoder_layers_0_self_attn_layer_norm: None},"(model_decoder_layers_0_self_attn_layer_norm,)",{},{mul_1: None},,getitem_13,mul_1,False,,"{'nn_module_stack': OrderedDict([('model.decoder', <class 'transformers.models.opt.modeling_opt.OPTDecoder'>), ('model.decoder.layers.0', <class 'transformers.models.opt.modeling_opt.OPTDecoderLayer'>), ('model.decoder.layers.0.self_attn', <class 'transformers.models.opt.modeling_opt.OPTAttention'>), ('model.decoder.layers.0.self_attn.q_proj', <class 'torch.nn.modules.linear.Linear'>)])}","[[2, 2048, 2048]]",[True],True,5.266169643402099,5.266169643402099,0,0,"(2, 2048, 2048)",torch.float32,model_decoder_layers_0_self_attn_q_proj
