op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_sort_key,_repr_fn,meta,input_shapes,input_contiguous,contiguous,latency,fw_latency,bw_latency,acc_latency,output_shape,dtype,Name
call_module,transformer.h.0.ln_1,{transformer_drop: None},"(transformer_drop,)",{},"{size_3: None, size_4: None, view_1: None}",,add_3,size_3,False,"(45,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.ln_1': ('transformer.h.0.ln_1', <class 'torch.nn.modules.normalization.LayerNorm'>)})}","[[8, 1024, 1280]]",[True],True,0.1127041980624199,0.1127041980624199,0,0,"(8, 1024, 1280)",torch.float32,transformer_h_0_ln_1
call_method,size,{transformer_h_0_ln_1: None},"(transformer_h_0_ln_1,)",{},{getitem_4: None},,transformer_h_0_ln_1,getitem_4,False,"(46,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), 'transformer.h.0.attn.c_attn': ('transformer.h.0.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)})}","[[8, 1024, 1280]]",[True],True,0.005375999957323074,0.005375999957323074,0,0,"(1,)",,size_3
call_function,<built-in function getitem>,{size_3: None},"(size_3, slice(None, -1, None))",{},{add_4: None},,size_3,add_4,False,"(47,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), 'transformer.h.0.attn.c_attn': ('transformer.h.0.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)})}",[[1]],[True],True,0.006752000004053116,0.006752000004053116,0,0,"(1,)",,getitem_4
call_function,<built-in function add>,{getitem_4: None},"(getitem_4, (3840,))",{},{view_2: None},,getitem_4,transformer_h_0_attn_c_attn_bias,False,"(48,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), 'transformer.h.0.attn.c_attn': ('transformer.h.0.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)})}",[[1]],[True],True,0.006527999974787235,0.006527999974787235,0,0,"(1,)",,add_4
get_attr,transformer.h.0.attn.c_attn.bias,{},(),{},{addmm: None},,add_4,size_4,False,"(49,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), 'transformer.h.0.attn.c_attn': ('transformer.h.0.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)})}",[],[],True,0.0,0.0,0,0,"(3840,)",torch.float32,transformer_h_0_attn_c_attn_bias
call_method,size,{transformer_h_0_ln_1: None},"(transformer_h_0_ln_1, -1)",{},{view_1: None},,transformer_h_0_attn_c_attn_bias,view_1,False,"(50,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), 'transformer.h.0.attn.c_attn': ('transformer.h.0.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)})}","[[8, 1024, 1280]]",[True],True,0.006208000052720308,0.006208000052720308,0,0,"(1,)",,size_4
call_method,view,"{transformer_h_0_ln_1: None, size_4: None}","(transformer_h_0_ln_1, -1, size_4)",{},{addmm: None},,size_4,transformer_h_0_attn_c_attn_weight,False,"(51,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), 'transformer.h.0.attn.c_attn': ('transformer.h.0.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)})}","[[8, 1024, 1280], [1]]","[True, True]",True,0.006240000016987324,0.006240000016987324,0,0,"(8192, 1280)",torch.float32,view_1
get_attr,transformer.h.0.attn.c_attn.weight,{},(),{},{addmm: None},,view_1,addmm,False,"(52,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), 'transformer.h.0.attn.c_attn': ('transformer.h.0.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)})}",[],[],True,0.0,0.0,0,0,"(1280, 3840)",torch.float32,transformer_h_0_attn_c_attn_weight
call_function,<built-in method addmm of type object at 0x7fae2345e600>,"{transformer_h_0_attn_c_attn_bias: None, view_1: None, transformer_h_0_attn_c_attn_weight: None}","(transformer_h_0_attn_c_attn_bias, view_1, transformer_h_0_attn_c_attn_weight)",{},{view_2: None},,transformer_h_0_attn_c_attn_weight,view_2,False,"(53,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), 'transformer.h.0.attn.c_attn': ('transformer.h.0.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)})}","[[3840], [8192, 1280], [1280, 3840]]","[True, True, True]",True,2.7810959815979004,2.7810959815979004,0,0,"(8192, 3840)",torch.float32,addmm
call_method,view,"{addmm: None, add_4: None}","(addmm, add_4)",{},{split: None},,addmm,split,False,"(54,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), 'transformer.h.0.attn.c_attn': ('transformer.h.0.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)})}","[[8192, 3840], [1]]","[True, True]",True,0.006943999975919724,0.006943999975919724,0,0,"(8, 1024, 3840)",torch.float32,view_2
call_method,split,{view_2: None},"(view_2, 1280)",{'dim': 2},"{getitem_5: None, getitem_6: None, getitem_7: None}",,view_2,getitem_5,False,"(55,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[8, 1024, 3840]]",[True],True,0.013760000094771385,0.013760000094771385,0,0,"(1,)",,split
call_function,<built-in function getitem>,{split: None},"(split, 0)",{},"{size_5: None, view_3: None}",,split,getitem_6,False,"(56,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}",[[1]],[True],False,0.006015999987721443,0.006015999987721443,0,0,"(8, 1024, 1280)",torch.float32,getitem_5
call_function,<built-in function getitem>,{split: None},"(split, 1)",{},"{size_6: None, view_4: None}",,getitem_5,getitem_7,False,"(57,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}",[[1]],[True],False,0.006528000067919493,0.006528000067919493,0,0,"(8, 1024, 1280)",torch.float32,getitem_6
call_function,<built-in function getitem>,{split: None},"(split, 2)",{},"{size_7: None, view_5: None}",,getitem_6,size_5,False,"(58,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}",[[1]],[True],False,0.006080000009387731,0.006080000009387731,0,0,"(8, 1024, 1280)",torch.float32,getitem_7
call_method,size,{getitem_5: None},"(getitem_5,)",{},{getitem_8: None},,getitem_7,getitem_8,False,"(59,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[8, 1024, 1280]]",[False],True,0.0063680000603199005,0.0063680000603199005,0,0,"(1,)",,size_5
call_function,<built-in function getitem>,{size_5: None},"(size_5, slice(None, -1, None))",{},{add_5: None},,size_5,add_5,False,"(60,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}",[[1]],[True],True,0.006752000004053116,0.006752000004053116,0,0,"(1,)",,getitem_8
call_function,<built-in function add>,{getitem_8: None},"(getitem_8, (20, 64))",{},{view_3: None},,getitem_8,view_3,False,"(61,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}",[[1]],[True],True,0.006208000052720308,0.006208000052720308,0,0,"(1,)",,add_5
call_method,view,"{getitem_5: None, add_5: None}","(getitem_5, add_5)",{},{permute: None},,add_5,permute,False,"(62,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[8, 1024, 1280], [1]]","[False, True]",False,0.006719999946653843,0.006719999946653843,0,0,"(8, 1024, 20, 64)",torch.float32,view_3
call_method,permute,{view_3: None},"(view_3, 0, 2, 1, 3)",{},"{matmul: None, size_9: None}",,view_3,size_6,False,"(63,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[8, 1024, 20, 64]]",[False],False,0.006879999954253435,0.006879999954253435,0,0,"(8, 20, 1024, 64)",torch.float32,permute
call_method,size,{getitem_6: None},"(getitem_6,)",{},{getitem_9: None},,permute,getitem_9,False,"(64,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[8, 1024, 1280]]",[False],True,0.0064640000462532045,0.0064640000462532045,0,0,"(1,)",,size_6
call_function,<built-in function getitem>,{size_6: None},"(size_6, slice(None, -1, None))",{},{add_6: None},,size_6,add_6,False,"(65,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}",[[1]],[True],True,0.0068479998968541626,0.0068479998968541626,0,0,"(1,)",,getitem_9
call_function,<built-in function add>,{getitem_9: None},"(getitem_9, (20, 64))",{},{view_4: None},,getitem_9,view_4,False,"(66,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}",[[1]],[True],True,0.0070720000192523004,0.0070720000192523004,0,0,"(1,)",,add_6
call_method,view,"{getitem_6: None, add_6: None}","(getitem_6, add_6)",{},{permute_1: None},,add_6,permute_1,False,"(67,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[8, 1024, 1280], [1]]","[False, True]",False,0.006783999968320131,0.006783999968320131,0,0,"(8, 1024, 20, 64)",torch.float32,view_4
call_method,permute,{view_4: None},"(view_4, 0, 2, 1, 3)",{},"{transpose: None, size_10: None}",,view_4,size_7,False,"(68,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[8, 1024, 20, 64]]",[False],False,0.006815999932587147,0.006815999932587147,0,0,"(8, 20, 1024, 64)",torch.float32,permute_1
call_method,size,{getitem_7: None},"(getitem_7,)",{},{getitem_10: None},,permute_1,getitem_10,False,"(69,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[8, 1024, 1280]]",[False],True,0.004992000013589859,0.004992000013589859,0,0,"(1,)",,size_7
call_function,<built-in function getitem>,{size_7: None},"(size_7, slice(None, -1, None))",{},{add_7: None},,size_7,add_7,False,"(70,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}",[[1]],[True],True,0.006271999981254339,0.006271999981254339,0,0,"(1,)",,getitem_10
call_function,<built-in function add>,{getitem_10: None},"(getitem_10, (20, 64))",{},{view_5: None},,getitem_10,view_5,False,"(71,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}",[[1]],[True],True,0.006591999903321266,0.006591999903321266,0,0,"(1,)",,add_7
call_method,view,"{getitem_7: None, add_7: None}","(getitem_7, add_7)",{},{permute_2: None},,add_7,permute_2,False,"(72,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[8, 1024, 1280], [1]]","[False, True]",False,0.006911999918520451,0.006911999918520451,0,0,"(8, 1024, 20, 64)",torch.float32,view_5
call_method,permute,{view_5: None},"(view_5, 0, 2, 1, 3)",{},"{size_8: None, getattr_9: None, matmul_1: None}",,view_5,transpose,False,"(73,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[8, 1024, 20, 64]]",[False],False,0.006591999996453523,0.006591999996453523,0,0,"(8, 20, 1024, 64)",torch.float32,permute_2
call_method,transpose,{permute_1: None},"(permute_1, -1, -2)",{},{matmul: None},,permute_2,matmul,False,"(74,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[8, 20, 1024, 64]]",[False],False,0.006304200086742639,0.006304200086742639,0,0,"(8, 20, 64, 1024)",torch.float32,transpose
call_function,<built-in method matmul of type object at 0x7fae2345e600>,"{permute: None, transpose: None}","(permute, transpose)",{},"{getattr_2: None, getattr_3: None, truediv: None}",,transpose,size_8,False,"(75,)",,"{'nn_module_stack': OrderedDict({'transformer': ('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), 'transformer.h.0': ('transformer.h.0', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), 'transformer.h.0.attn': ('transformer.h.0.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)})}","[[8, 20, 1024, 64], [8, 20, 64, 1024]]","[False, False]",True,1.292771816253662,1.292771816253662,0,0,"(8, 20, 1024, 1024)",torch.float32,matmul
