op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_sort_key,_repr_fn,meta,input_shapes,input_contiguous,contiguous,latency,fw_latency,bw_latency,acc_latency,output_shape,dtype,Name
call_function,<built-in function add>,"{add_1: None, bert_embeddings_position_embeddings: None}","(add_1, bert_embeddings_position_embeddings)",{},{bert_embeddings_layer_norm: None},,bert_embeddings_position_embeddings,bert_embeddings_layer_norm,False,"(36,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), 'bert.embeddings': ('bert.embeddings', <class 'transformers.models.bert.modeling_bert.BertEmbeddings'>)})}","[[8, 512, 1024], [1, 512, 1024]]","[True, True]",True,0.05193600011989474,0.04492800012230873,0.007007999997586012,0.0,"(8, 512, 1024)",torch.float32,add_2
call_module,bert.embeddings.LayerNorm,{add_2: None},"(add_2,)",{},{bert_embeddings_dropout: None},,add_2,bert_embeddings_dropout,False,"(37,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), 'bert.embeddings': ('bert.embeddings', <class 'transformers.models.bert.modeling_bert.BertEmbeddings'>), 'bert.embeddings.LayerNorm': ('bert.embeddings.LayerNorm', <class 'torch.nn.modules.normalization.LayerNorm'>)})}","[[8, 512, 1024]]",[True],True,0.2685458045452833,0.06505660116672515,0.17164880335330962,0.03184040002524853,"(8, 512, 1024)",torch.float32,bert_embeddings_layer_norm
call_module,bert.embeddings.dropout,{bert_embeddings_layer_norm: None},"(bert_embeddings_layer_norm,)",{},"{bert_encoder_layer_0_attention_self_query: None, bert_encoder_layer_0_attention_self_key: None, bert_encoder_layer_0_attention_self_value: None, add_9: None}",,bert_embeddings_layer_norm,add_3,False,"(38,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), 'bert.embeddings': ('bert.embeddings', <class 'transformers.models.bert.modeling_bert.BertEmbeddings'>), 'bert.embeddings.dropout': ('bert.embeddings.dropout', <class 'torch.nn.modules.dropout.Dropout'>)})}","[[8, 512, 1024]]",[True],True,0.17273660153150558,0.061568400263786315,0.11116820126771927,0.0,"(8, 512, 1024)",torch.float32,bert_embeddings_dropout
call_function,<built-in function add>,{getitem_1: None},"(getitem_1, 0)",{},{ones: None},,bert_embeddings_dropout,getattr_1,False,"(39,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>)})}",[[1]],[True],True,0.005312000121921301,0.005312000121921301,0.0,0.0,"(1,)",,add_3
call_function,<built-in function getattr>,{input_ids: None},"(input_ids, 'device')",{},{ones: None},,add_3,ones,False,"(40,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>)})}","[[8, 512]]",[True],True,0.0064639999531209465,0.0064639999531209465,0.0,0.0,"(1,)",,getattr_1
call_function,<built-in method ones of type object at 0x7f37a8284600>,"{getitem: None, add_3: None, getattr_1: None}","((getitem, add_3),)",{'device': getattr_1},"{dim: None, dim_1: None, dim_2: None, getitem_5: None}",,getattr_1,dim,False,"(41,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>)})}","[[1], [1], [1]]","[True, True, True]",True,0.015840000472962856,0.015840000472962856,0.0,0.0,"(8, 512)",torch.float32,ones
call_method,dim,{ones: None},"(ones,)",{},{eq: None},,ones,eq,False,"(42,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>)})}","[[8, 512]]",[True],True,0.006240000016987324,0.006240000016987324,0.0,0.0,"(1,)",,dim
call_function,<built-in function eq>,{dim: None},"(dim, 2)",{},{},,dim,dim_1,False,"(43,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>)})}",[[1]],[True],True,0.005888000037521124,0.005888000037521124,0.0,0.0,"(1,)",,eq
call_method,dim,{ones: None},"(ones,)",{},{eq_1: None},,eq,eq_1,False,"(44,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>)})}","[[8, 512]]",[True],True,0.005824000108987093,0.005824000108987093,0.0,0.0,"(1,)",,dim_1
call_function,<built-in function eq>,{dim_1: None},"(dim_1, 3)",{},{},,dim_1,dim_2,False,"(45,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>)})}",[[1]],[True],True,0.006207999959588051,0.006207999959588051,0.0,0.0,"(1,)",,eq_1
call_method,dim,{ones: None},"(ones,)",{},{eq_2: None},,eq_1,eq_2,False,"(46,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>)})}","[[8, 512]]",[True],True,0.005599999986588955,0.005599999986588955,0.0,0.0,"(1,)",,dim_2
call_function,<built-in function eq>,{dim_2: None},"(dim_2, 2)",{},{},,dim_2,getitem_5,False,"(47,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>)})}",[[1]],[True],True,0.0053760001435875894,0.0053760001435875894,0.0,0.0,"(1,)",,eq_2
call_function,<built-in function getitem>,{ones: None},"(ones, (slice(None, None, None), None, None, slice(None, None, None)))",{},{to: None},,eq_2,to,False,"(48,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>)})}","[[8, 512]]",[True],True,0.012096000276505947,0.012096000276505947,0.0,0.0,"(8, 1, 1, 512)",torch.float32,getitem_5
call_method,to,{getitem_5: None},"(getitem_5,)",{'dtype': torch.float32},{sub: None},,getitem_5,sub,False,"(49,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>)})}","[[8, 1, 1, 512]]",[True],True,0.005695999972522259,0.005695999972522259,0.0,0.0,"(8, 1, 1, 512)",torch.float32,to
call_function,<built-in function sub>,{to: None},"(1.0, to)",{},{mul: None},,to,mul,False,"(50,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>)})}","[[8, 1, 1, 512]]",[True],True,0.02134400010108948,0.02134400010108948,0.0,0.0,"(8, 1, 1, 512)",torch.float32,sub
call_function,<built-in function mul>,{sub: None},"(sub, -3.4028234663852886e+38)",{},{add_7: None},,sub,bert_encoder_layer_0_attention_self_query,False,"(51,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>)})}","[[8, 1, 1, 512]]",[True],True,0.019072000309824942,0.019072000309824942,0.0,0.0,"(8, 1, 1, 512)",torch.float32,mul
call_module,bert.encoder.layer.0.attention.self.query,{bert_embeddings_dropout: None},"(bert_embeddings_dropout,)",{},"{size_4: None, view_2: None}",,mul,bert_encoder_layer_0_attention_self_key,False,"(52,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), 'bert.encoder': ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), 'bert.encoder.layer.0': ('bert.encoder.layer.0', <class 'transformers.models.bert.modeling_bert.BertLayer'>), 'bert.encoder.layer.0.attention': ('bert.encoder.layer.0.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), 'bert.encoder.layer.0.attention.self': ('bert.encoder.layer.0.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>), 'bert.encoder.layer.0.attention.self.query': ('bert.encoder.layer.0.attention.self.query', <class 'torch.nn.modules.linear.Linear'>)})}","[[8, 512, 1024]]",[True],True,0.9013793967664241,0.3289933979511261,0.5496979985386133,0.022688000276684762,"(8, 512, 1024)",torch.float32,bert_encoder_layer_0_attention_self_query
call_module,bert.encoder.layer.0.attention.self.key,{bert_embeddings_dropout: None},"(bert_embeddings_dropout,)",{},"{size_2: None, view: None}",,bert_encoder_layer_0_attention_self_query,size_2,False,"(53,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), 'bert.encoder': ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), 'bert.encoder.layer.0': ('bert.encoder.layer.0', <class 'transformers.models.bert.modeling_bert.BertLayer'>), 'bert.encoder.layer.0.attention': ('bert.encoder.layer.0.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), 'bert.encoder.layer.0.attention.self': ('bert.encoder.layer.0.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>), 'bert.encoder.layer.0.attention.self.key': ('bert.encoder.layer.0.attention.self.key', <class 'torch.nn.modules.linear.Linear'>)})}","[[8, 512, 1024]]",[True],True,0.9021789973601698,0.330528998374939,0.5499859990552067,0.021663999930024148,"(8, 512, 1024)",torch.float32,bert_encoder_layer_0_attention_self_key
call_method,size,{bert_encoder_layer_0_attention_self_key: None},"(bert_encoder_layer_0_attention_self_key,)",{},{getitem_6: None},,bert_encoder_layer_0_attention_self_key,getitem_6,False,"(54,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), 'bert.encoder': ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), 'bert.encoder.layer.0': ('bert.encoder.layer.0', <class 'transformers.models.bert.modeling_bert.BertLayer'>), 'bert.encoder.layer.0.attention': ('bert.encoder.layer.0.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), 'bert.encoder.layer.0.attention.self': ('bert.encoder.layer.0.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)})}","[[8, 512, 1024]]",[True],True,0.006047999951988459,0.006047999951988459,0.0,0.0,"(1,)",,size_2
call_function,<built-in function getitem>,{size_2: None},"(size_2, slice(None, -1, None))",{},{add_4: None},,size_2,add_4,False,"(55,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), 'bert.encoder': ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), 'bert.encoder.layer.0': ('bert.encoder.layer.0', <class 'transformers.models.bert.modeling_bert.BertLayer'>), 'bert.encoder.layer.0.attention': ('bert.encoder.layer.0.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), 'bert.encoder.layer.0.attention.self': ('bert.encoder.layer.0.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)})}",[[1]],[True],True,0.006783999875187874,0.006783999875187874,0.0,0.0,"(1,)",,getitem_6
call_function,<built-in function add>,{getitem_6: None},"(getitem_6, (16, 64))",{},{view: None},,getitem_6,view,False,"(56,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), 'bert.encoder': ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), 'bert.encoder.layer.0': ('bert.encoder.layer.0', <class 'transformers.models.bert.modeling_bert.BertLayer'>), 'bert.encoder.layer.0.attention': ('bert.encoder.layer.0.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), 'bert.encoder.layer.0.attention.self': ('bert.encoder.layer.0.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)})}",[[1]],[True],True,0.006399999931454658,0.006399999931454658,0.0,0.0,"(1,)",,add_4
call_method,view,"{bert_encoder_layer_0_attention_self_key: None, add_4: None}","(bert_encoder_layer_0_attention_self_key, add_4)",{},{permute: None},,add_4,permute,False,"(57,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), 'bert.encoder': ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), 'bert.encoder.layer.0': ('bert.encoder.layer.0', <class 'transformers.models.bert.modeling_bert.BertLayer'>), 'bert.encoder.layer.0.attention': ('bert.encoder.layer.0.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), 'bert.encoder.layer.0.attention.self': ('bert.encoder.layer.0.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)})}","[[8, 512, 1024], [1]]","[True, True]",True,0.007200200017541647,0.007200200017541647,0.0,0.0,"(8, 512, 16, 64)",torch.float32,view
call_method,permute,{view: None},"(view, 0, 2, 1, 3)",{},{transpose: None},,view,bert_encoder_layer_0_attention_self_value,False,"(58,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), 'bert.encoder': ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), 'bert.encoder.layer.0': ('bert.encoder.layer.0', <class 'transformers.models.bert.modeling_bert.BertLayer'>), 'bert.encoder.layer.0.attention': ('bert.encoder.layer.0.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), 'bert.encoder.layer.0.attention.self': ('bert.encoder.layer.0.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)})}","[[8, 512, 16, 64]]",[True],False,0.007679999992251396,0.007679999992251396,0.0,0.0,"(8, 16, 512, 64)",torch.float32,permute
call_module,bert.encoder.layer.0.attention.self.value,{bert_embeddings_dropout: None},"(bert_embeddings_dropout,)",{},"{size_3: None, view_1: None}",,permute,size_3,False,"(59,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), 'bert.encoder': ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), 'bert.encoder.layer.0': ('bert.encoder.layer.0', <class 'transformers.models.bert.modeling_bert.BertLayer'>), 'bert.encoder.layer.0.attention': ('bert.encoder.layer.0.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), 'bert.encoder.layer.0.attention.self': ('bert.encoder.layer.0.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>), 'bert.encoder.layer.0.attention.self.value': ('bert.encoder.layer.0.attention.self.value', <class 'torch.nn.modules.linear.Linear'>)})}","[[8, 512, 1024]]",[True],True,0.9026590077206491,0.3299210011959076,0.5495380060747265,0.02320000045001507,"(8, 512, 1024)",torch.float32,bert_encoder_layer_0_attention_self_value
call_method,size,{bert_encoder_layer_0_attention_self_value: None},"(bert_encoder_layer_0_attention_self_value,)",{},{getitem_7: None},,bert_encoder_layer_0_attention_self_value,getitem_7,False,"(60,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), 'bert.encoder': ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), 'bert.encoder.layer.0': ('bert.encoder.layer.0', <class 'transformers.models.bert.modeling_bert.BertLayer'>), 'bert.encoder.layer.0.attention': ('bert.encoder.layer.0.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), 'bert.encoder.layer.0.attention.self': ('bert.encoder.layer.0.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)})}","[[8, 512, 1024]]",[True],True,0.005823999922722578,0.005823999922722578,0.0,0.0,"(1,)",,size_3
call_function,<built-in function getitem>,{size_3: None},"(size_3, slice(None, -1, None))",{},{add_5: None},,size_3,add_5,False,"(61,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), 'bert.encoder': ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), 'bert.encoder.layer.0': ('bert.encoder.layer.0', <class 'transformers.models.bert.modeling_bert.BertLayer'>), 'bert.encoder.layer.0.attention': ('bert.encoder.layer.0.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), 'bert.encoder.layer.0.attention.self': ('bert.encoder.layer.0.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)})}",[[1]],[True],True,0.0067519999109208586,0.0067519999109208586,0.0,0.0,"(1,)",,getitem_7
call_function,<built-in function add>,{getitem_7: None},"(getitem_7, (16, 64))",{},{view_1: None},,getitem_7,view_1,False,"(62,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), 'bert.encoder': ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), 'bert.encoder.layer.0': ('bert.encoder.layer.0', <class 'transformers.models.bert.modeling_bert.BertLayer'>), 'bert.encoder.layer.0.attention': ('bert.encoder.layer.0.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), 'bert.encoder.layer.0.attention.self': ('bert.encoder.layer.0.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)})}",[[1]],[True],True,0.0054720000363886355,0.0054720000363886355,0.0,0.0,"(1,)",,add_5
call_method,view,"{bert_encoder_layer_0_attention_self_value: None, add_5: None}","(bert_encoder_layer_0_attention_self_value, add_5)",{},{permute_1: None},,add_5,permute_1,False,"(63,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), 'bert.encoder': ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), 'bert.encoder.layer.0': ('bert.encoder.layer.0', <class 'transformers.models.bert.modeling_bert.BertLayer'>), 'bert.encoder.layer.0.attention': ('bert.encoder.layer.0.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), 'bert.encoder.layer.0.attention.self': ('bert.encoder.layer.0.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)})}","[[8, 512, 1024], [1]]","[True, True]",True,0.006815999839454889,0.006815999839454889,0.0,0.0,"(8, 512, 16, 64)",torch.float32,view_1
call_method,permute,{view_1: None},"(view_1, 0, 2, 1, 3)",{},{matmul_1: None},,view_1,size_4,False,"(64,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), 'bert.encoder': ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), 'bert.encoder.layer.0': ('bert.encoder.layer.0', <class 'transformers.models.bert.modeling_bert.BertLayer'>), 'bert.encoder.layer.0.attention': ('bert.encoder.layer.0.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), 'bert.encoder.layer.0.attention.self': ('bert.encoder.layer.0.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)})}","[[8, 512, 16, 64]]",[True],False,0.007712000049650669,0.007712000049650669,0.0,0.0,"(8, 16, 512, 64)",torch.float32,permute_1
call_method,size,{bert_encoder_layer_0_attention_self_query: None},"(bert_encoder_layer_0_attention_self_query,)",{},{getitem_8: None},,permute_1,getitem_8,False,"(65,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), 'bert.encoder': ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), 'bert.encoder.layer.0': ('bert.encoder.layer.0', <class 'transformers.models.bert.modeling_bert.BertLayer'>), 'bert.encoder.layer.0.attention': ('bert.encoder.layer.0.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), 'bert.encoder.layer.0.attention.self': ('bert.encoder.layer.0.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)})}","[[8, 512, 1024]]",[True],True,0.00649600001052022,0.00649600001052022,0.0,0.0,"(1,)",,size_4
call_function,<built-in function getitem>,{size_4: None},"(size_4, slice(None, -1, None))",{},{add_6: None},,size_4,add_6,False,"(66,)",,"{'nn_module_stack': OrderedDict({'bert': ('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), 'bert.encoder': ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), 'bert.encoder.layer.0': ('bert.encoder.layer.0', <class 'transformers.models.bert.modeling_bert.BertLayer'>), 'bert.encoder.layer.0.attention': ('bert.encoder.layer.0.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), 'bert.encoder.layer.0.attention.self': ('bert.encoder.layer.0.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)})}",[[1]],[True],True,0.006048000045120716,0.006048000045120716,0.0,0.0,"(1,)",,getitem_8
